Date,ProductGroup,SalesRegion,SalesOffice,SalesInUsd,SalesCost,QuantityInvoiced,SKU
2003-02-01,Electrical,East,Buffalo,,,,CPR 00600  7800RI
2003-03-01,Electrical,East,Buffalo,475.256155790494,231.235749725521,64.0433180191037,CPR 00600  7800RI
2003-04-01,Electrical,East,Buffalo,432.319768294046,236.738643403359,63.9763834154875,CPR 00600  7800RI
2003-05-01,Electrical,East,Buffalo,432.889749551835,236.913598313452,63.9880565001429,CPR 00600  7800RI
2001-01-01,Electrical,East,Buffalo,1120.27488450488,651.150820432342,,CPR 00603  0400RI
2001-02-01,Electrical,East,Buffalo,545.151787299223,328.475282064374,,CPR 00603  0400RI
2001-03-01,Electrical,East,Buffalo,546.892640108043,986.813656172817,,CPR 00603  0400RI
2001-04-01,Electrical,East,Buffalo,547.607373305134,330.671534476305,,CPR 00603  0400RI
2001-05-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2001-06-01,Electrical,East,Buffalo,,648.775614662473,,CPR 00603  0400RI
2001-07-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2001-08-01,Electrical,East,Buffalo,530.696389501468,315.370717087403,,CPR 00603  0400RI
2001-09-01,Electrical,East,Buffalo,266.25079566984,150.798278052653,,CPR 00603  0400RI
2001-10-01,Electrical,East,Buffalo,531.285707459749,302.180069372856,,CPR 00603  0400RI
2001-11-01,Electrical,East,Buffalo,266.243828968649,148.34603301434,,CPR 00603  0400RI
2001-12-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-01-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-02-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-03-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-04-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-05-01,Electrical,East,Buffalo,1478.68203609397,931.084583610744,,CPR 00603  0400RI
2002-06-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-07-01,Electrical,East,Buffalo,441.568768987235,290.700226482058,,CPR 00603  0400RI
2002-08-01,Electrical,East,Buffalo,63.2,41.704,240.0,CPR 00603  0400RI
2002-09-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-10-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-11-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2002-12-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2003-01-01,Electrical,East,Buffalo,749.999125076228,916.459923839413,,CPR 00603  0400RI
2003-02-01,Electrical,East,Buffalo,1348.62118445621,1084.83723632367,,CPR 00603  0400RI
2003-03-01,Electrical,East,Buffalo,82.3366970503749,125.387857021593,639.431017667115,CPR 00603  0400RI
2003-04-01,Electrical,East,Buffalo,998.528087357313,829.434905782177,,CPR 00603  0400RI
2003-05-01,Electrical,East,Buffalo,348.036268492404,287.467871176673,,CPR 00603  0400RI
2003-06-01,Electrical,East,Buffalo,697.805338991875,559.55803006186,,CPR 00603  0400RI
2003-07-01,Electrical,East,Buffalo,1449.35776013776,1172.84771258304,,CPR 00603  0400RI
2003-08-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2003-09-01,Electrical,East,Buffalo,,,,CPR 00603  0400RI
2003-10-01,Electrical,East,Buffalo,694.696364917527,572.371183604885,,CPR 00603  0400RI
2001-01-01,Electrical,East,Buffalo,,1339.05248351909,,CPR 00603  7000RI
2001-02-01,Electrical,East,Buffalo,466.283785859499,338.66227349105,,CPR 00603  7000RI
2001-03-01,Electrical,East,Buffalo,932.916690657271,677.941932099503,,CPR 00603  7000RI
2001-04-01,Electrical,East,Buffalo,,691.95012374494,,CPR 00603  7000RI
2001-05-01,Electrical,East,Buffalo,466.105415650414,1728.57268888409,,CPR 00603  7000RI
2001-06-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2001-07-01,Electrical,East,Buffalo,909.318937629384,678.451085124991,,CPR 00603  7000RI
2001-08-01,Electrical,East,Buffalo,,659.836038628762,,CPR 00603  7000RI
2001-09-01,Electrical,East,Buffalo,453.739130869681,318.808,,CPR 00603  7000RI
2001-10-01,Electrical,East,Buffalo,,638.48229564965,,CPR 00603  7000RI
2001-11-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2001-12-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2002-01-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2002-02-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2002-03-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2002-04-01,Electrical,East,Buffalo,846.984542944433,638.106461923959,,CPR 00603  7000RI
2002-05-01,Electrical,East,Buffalo,,651.973135399336,,CPR 00603  7000RI
2002-06-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2002-07-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2002-08-01,Electrical,East,Buffalo,432.037409566486,1042.46441546815,,CPR 00603  7000RI
2002-09-01,Electrical,East,Buffalo,432.121501544149,349.140631562911,,CPR 00603  7000RI
2002-10-01,Electrical,East,Buffalo,414.064,327.945299953869,,CPR 00603  7000RI
2002-11-01,Electrical,East,Buffalo,864.410635616806,670.461358070293,,CPR 00603  7000RI
2002-12-01,Electrical,East,Buffalo,,731.21359746719,,CPR 00603  7000RI
2003-01-01,Electrical,East,Buffalo,854.576289454631,405.832418854014,,CPR 00603  7000RI
2003-02-01,Electrical,East,Buffalo,1037.87074536956,821.976032698672,,CPR 00603  7000RI
2003-03-01,Electrical,East,Buffalo,554.605126869048,444.28365203271,,CPR 00603  7000RI
2003-04-01,Electrical,East,Buffalo,519.712469625744,428.824251947404,,CPR 00603  7000RI
2003-05-01,Electrical,East,Buffalo,512.141268372543,428.803348037423,,CPR 00603  7000RI
2003-06-01,Electrical,East,Buffalo,1069.59388825177,855.609855665071,,CPR 00603  7000RI
2003-07-01,Electrical,East,Buffalo,1118.10323562809,1141.08571655192,,CPR 00603  7000RI
2003-08-01,Electrical,East,Buffalo,1117.1337466797,1126.08319047245,,CPR 00603  7000RI
2003-09-01,Electrical,East,Buffalo,1631.15836530833,1680.65439459744,,CPR 00603  7000RI
2003-10-01,Electrical,East,Buffalo,535.107805034402,558.31813019154,,CPR 00603  7000RI
2003-11-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2003-12-01,Electrical,East,Buffalo,,,,CPR 00603  7000RI
2001-01-01,Electrical,East,Buffalo,693.386318319218,1200.94673395375,1151.82086027043,CPR 00603  7200RI
2001-02-01,Electrical,East,Buffalo,347.328631562847,152.450829887308,144.0,CPR 00603  7200RI
2001-03-01,Electrical,East,Buffalo,1386.8908724215,611.188466843075,574.876484599258,CPR 00603  7200RI
2001-04-01,Electrical,East,Buffalo,713.489739399239,314.642562348865,288.117225599059,CPR 00603  7200RI
2001-05-01,Electrical,East,Buffalo,1054.09879338353,471.006594731035,432.700548056747,CPR 00603  7200RI
2001-06-01,Electrical,East,Buffalo,1355.18733604327,612.016547072288,575.263588242904,CPR 00603  7200RI
2001-07-01,Electrical,East,Buffalo,,,,CPR 00603  7200RI
2001-08-01,Electrical,East,Buffalo,338.352243301852,147.067542974406,144.0,CPR 00603  7200RI
2001-09-01,Electrical,East,Buffalo,,,,CPR 00603  7200RI
2001-10-01,Electrical,East,Buffalo,338.325551322749,139.089561497921,144.0,CPR 00603  7200RI
2001-11-01,Electrical,East,Buffalo,677.674029977267,269.926028737574,287.627844119642,CPR 00603  7200RI
2001-12-01,Electrical,East,Buffalo,,,,CPR 00603  7200RI
2002-01-01,Electrical,East,Buffalo,301.973730824661,124.72,144.0,CPR 00603  7200RI
2002-02-01,Electrical,East,Buffalo,,,,CPR 00603  7200RI
2002-03-01,Electrical,East,Buffalo,678.806538497557,264.442679906806,288.379003264109,CPR 00603  7200RI
2002-04-01,Electrical,East,Buffalo,,,,CPR 00603  7200RI
2002-05-01,Electrical,East,Buffalo,941.216682101989,424.672134244774,431.43211259178,CPR 00603  7200RI
2002-06-01,Electrical,East,Buffalo,,,,CPR 00603  7200RI
2002-07-01,Electrical,East,Buffalo,967.379976162263,466.352350540345,431.477961753905,CPR 00603  7200RI
2002-08-01,Electrical,East,Buffalo,800.709312788384,937.619346076246,864.567497708157,CPR 00603  7200RI
2002-09-01,Electrical,East,Buffalo,,,,CPR 00603  7200RI
2002-10-01,Electrical,East,Buffalo,321.708387948066,158.245913642858,144.0,CPR 00603  7200RI
2002-11-01,Electrical,East,Buffalo,,461.652325564448,432.645363765922,CPR 00603  7200RI
2002-12-01,Electrical,East,Buffalo,1288.27860261243,615.110840325392,575.408646738242,CPR 00603  7200RI
2003-01-01,Electrical,East,Buffalo,644.24182786837,327.342034513794,287.613339177696,CPR 00603  7200RI
2003-02-01,Electrical,East,Buffalo,,,,CPR 00603  7200RI
2003-03-01,Electrical,East,Buffalo,321.907796998294,162.122413918051,144.0,CPR 00603  7200RI
2003-04-01,Electrical,East,Buffalo,1204.5801997245,1168.66201128892,1010.63836847651,CPR 00603  7200RI
2003-05-01,Electrical,East,Buffalo,288.592,166.98167190649,144.0,CPR 00603  7200RI
2003-06-01,Electrical,East,Buffalo,315.480662573986,166.826386980767,144.0,CPR 00603  7200RI
2003-07-01,Electrical,East,Buffalo,633.344116457497,991.328102663288,864.480597893375,CPR 00603  7200RI
2003-08-01,Electrical,East,Buffalo,315.520108010853,160.83199739101,144.0,CPR 00603  7200RI
2003-09-01,Electrical,East,Buffalo,301.80268433259,633.748862768726,575.149856265733,CPR 00603  7200RI
2003-10-01,Electrical,East,Buffalo,906.151616792611,475.89922409147,432.382482059129,CPR 00603  7200RI
2003-11-01,Electrical,East,Buffalo,882.761885044744,488.472150668083,432.956249587006,CPR 00603  7200RI
2001-01-01,Electrical,East,Buffalo,773.82082771482,1278.2001581572,,CPR 00603  7300RI
2001-02-01,Electrical,East,Buffalo,1297.65766166905,1078.67442611561,640.257844000016,CPR 00603  7300RI
2001-03-01,Electrical,East,Buffalo,1812.49558753688,1507.47162730628,1283.2928586985,CPR 00603  7300RI
2001-04-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2001-05-01,Electrical,East,Buffalo,546.180831183678,444.149797930677,639.670733576286,CPR 00603  7300RI
2001-06-01,Electrical,East,Buffalo,505.246398601701,432.852804453767,639.473450932538,CPR 00603  7300RI
2001-07-01,Electrical,East,Buffalo,251.68,216.416,320.0,CPR 00603  7300RI
2001-08-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2001-09-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2001-10-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2001-11-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2001-12-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2002-01-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2002-02-01,Electrical,East,Buffalo,602.794501679919,554.493203332883,,CPR 00603  7300RI
2002-03-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2002-04-01,Electrical,East,Buffalo,,798.307393521685,,CPR 00603  7300RI
2002-05-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2002-06-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2002-07-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2002-08-01,Electrical,East,Buffalo,478.300580281963,444.984443489467,640.873646625934,CPR 00603  7300RI
2002-09-01,Electrical,East,Buffalo,478.452508728546,451.521390078406,639.646513710351,CPR 00603  7300RI
2002-10-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2002-11-01,Electrical,East,Buffalo,597.722655368265,536.034533451805,799.285117227767,CPR 00603  7300RI
2002-12-01,Electrical,East,Buffalo,958.415972550802,913.837713339402,320.0,CPR 00603  7300RI
2003-01-01,Electrical,East,Buffalo,1069.89081083441,,,CPR 00603  7300RI
2003-02-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2003-03-01,Electrical,East,Buffalo,1337.94125247578,1353.32276659989,,CPR 00603  7300RI
2003-04-01,Electrical,East,Buffalo,,,,CPR 00603  7300RI
2003-05-01,Electrical,East,Buffalo,714.151247375492,694.257709988439,,CPR 00603  7300RI
2003-06-01,Electrical,East,Buffalo,1825.0079646026,1729.73135390299,447.571189924596,CPR 00603  7300RI
2003-07-01,Electrical,East,Buffalo,1541.77062138014,1404.46993986434,,CPR 00603  7300RI
2003-08-01,Electrical,East,Buffalo,905.950948678324,813.345745721672,1055.23687489395,CPR 00603  7300RI
2003-09-01,Electrical,East,Buffalo,2138.8206364488,1921.78725121023,735.178811864859,CPR 00603  7300RI
2003-10-01,Electrical,East,Buffalo,1105.09752899198,1018.91980933786,447.507891741766,CPR 00603  7300RI
2003-11-01,Electrical,East,Buffalo,1076.81016098237,1042.23385929867,447.938562839426,CPR 00603  7300RI
2003-12-01,Electrical,East,Buffalo,359.725911545624,343.573635897621,448.117919838628,CPR 00603  7300RI
2001-01-01,Electrical,East,Buffalo,963.788298350925,880.899072703479,,CPR 00636  7000RI
2001-02-01,Electrical,East,Buffalo,320.522348184867,293.070344153052,,CPR 00636  7000RI
2001-03-01,Electrical,East,Buffalo,641.049694023529,592.421628966484,,CPR 00636  7000RI
2001-04-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2001-05-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2001-06-01,Electrical,East,Buffalo,624.596699334745,593.62395710184,,CPR 00636  7000RI
2001-07-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2001-08-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2001-09-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2001-10-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2001-11-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2001-12-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2002-01-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2002-02-01,Electrical,East,Buffalo,248.48,185.544,,CPR 00636  7000RI
2002-03-01,Electrical,East,Buffalo,624.652324608647,389.992559142545,,CPR 00636  7000RI
2002-04-01,Electrical,East,Buffalo,,604.19464392062,,CPR 00636  7000RI
2002-05-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2002-06-01,Electrical,East,Buffalo,649.408348251674,434.847952997538,,CPR 00636  7000RI
2002-07-01,Electrical,East,Buffalo,992.426945973094,672.370113567799,,CPR 00636  7000RI
2002-08-01,Electrical,East,Buffalo,992.378973035785,672.817959034854,,CPR 00636  7000RI
2002-09-01,Electrical,East,Buffalo,,691.902464276869,,CPR 00636  7000RI
2002-10-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2002-11-01,Electrical,East,Buffalo,667.437948936709,437.060837673465,,CPR 00636  7000RI
2002-12-01,Electrical,East,Buffalo,996.444846008242,750.335337130124,,CPR 00636  7000RI
2003-01-01,Electrical,East,Buffalo,332.966595710302,327.156660484267,,CPR 00636  7000RI
2003-02-01,Electrical,East,Buffalo,826.780175732823,653.048726920417,,CPR 00636  7000RI
2003-03-01,Electrical,East,Buffalo,1138.84729058369,1226.811828192,,CPR 00636  7000RI
2003-04-01,Electrical,East,Buffalo,305.663301416596,270.939024092277,,CPR 00636  7000RI
2003-05-01,Electrical,East,Buffalo,667.058570155236,598.25111861373,,CPR 00636  7000RI
2003-06-01,Electrical,East,Buffalo,1154.64259005751,984.080088516713,,CPR 00636  7000RI
2003-07-01,Electrical,East,Buffalo,793.228140324315,653.929758815463,,CPR 00636  7000RI
2003-08-01,Electrical,East,Buffalo,,,,CPR 00636  7000RI
2003-09-01,Electrical,East,Buffalo,777.748536804868,633.041647051585,,CPR 00636  7000RI
2003-10-01,Electrical,East,Buffalo,1897.47765311454,1587.32772654481,,CPR 00636  7000RI
2003-11-01,Electrical,East,Buffalo,1851.55514086719,1613.71123778353,,CPR 00636  7000RI
2003-12-01,Electrical,East,Buffalo,744.181793573146,637.712213904817,,CPR 00636  7000RI
2001-01-01,Electrical,East,Buffalo,570.992017640835,836.708683544447,1085.5459427624,CPR 00636  7200RI
2001-02-01,Electrical,East,Buffalo,570.591586814208,833.656482141457,1079.48271612177,CPR 00636  7200RI
2001-03-01,Electrical,East,Buffalo,1138.00682250708,1355.6460523271,863.715951557245,CPR 00636  7200RI
2001-04-01,Electrical,East,Buffalo,571.748555457438,350.473879375028,432.100892663437,CPR 00636  7200RI
2001-05-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2001-06-01,Electrical,East,Buffalo,1111.40966886253,680.793865383014,863.922332134334,CPR 00636  7200RI
2001-07-01,Electrical,East,Buffalo,,509.468652762826,648.100296975131,CPR 00636  7200RI
2001-08-01,Electrical,East,Buffalo,,978.884724256043,1298.33198407693,CPR 00636  7200RI
2001-09-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2001-10-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2001-11-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2001-12-01,Electrical,East,Buffalo,,593.706998935733,,CPR 00636  7200RI
2002-01-01,Electrical,East,Buffalo,743.554664154938,456.746017990062,648.542229670737,CPR 00636  7200RI
2002-02-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2002-03-01,Electrical,East,Buffalo,277.97260743122,162.832,216.0,CPR 00636  7200RI
2002-04-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2002-05-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2002-06-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2002-07-01,Electrical,East,Buffalo,792.82675906195,572.549431099096,648.224888809361,CPR 00636  7200RI
2002-08-01,Electrical,East,Buffalo,1846.05792377884,1341.95075307043,1514.30754068623,CPR 00636  7200RI
2002-09-01,Electrical,East,Buffalo,790.135704035533,593.425693737257,648.790878063802,CPR 00636  7200RI
2002-10-01,Electrical,East,Buffalo,793.659673150459,575.417393090987,648.724726102559,CPR 00636  7200RI
2002-11-01,Electrical,East,Buffalo,528.800871292851,371.658365941143,432.01726021122,CPR 00636  7200RI
2002-12-01,Electrical,East,Buffalo,1054.24933203612,868.929870743444,865.499903555543,CPR 00636  7200RI
2003-01-01,Electrical,East,Buffalo,1588.01659979037,1550.78622457745,1296.70832686484,CPR 00636  7200RI
2003-02-01,Electrical,East,Buffalo,547.678350248615,448.344497046679,446.898458944752,CPR 00636  7200RI
2003-03-01,Electrical,East,Buffalo,268.032,456.272228965338,448.385550125625,CPR 00636  7200RI
2003-04-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2003-05-01,Electrical,East,Buffalo,499.638210092288,466.952127176905,449.305659809618,CPR 00636  7200RI
2003-06-01,Electrical,East,Buffalo,514.878707571735,1166.7833279956,1117.31623010485,CPR 00636  7200RI
2003-07-01,Electrical,East,Buffalo,537.125839580588,1164.56344760456,1118.14280821571,CPR 00636  7200RI
2003-08-01,Electrical,East,Buffalo,,685.840554123665,672.598963004573,CPR 00636  7200RI
2003-09-01,Electrical,East,Buffalo,,,,CPR 00636  7200RI
2003-10-01,Electrical,East,Buffalo,512.595666247196,451.041107090235,448.818383104954,CPR 00636  7200RI
2003-11-01,Electrical,East,Buffalo,1503.97166882744,1388.10646071398,1344.89199040242,CPR 00636  7200RI
2003-12-01,Electrical,East,Buffalo,501.51318660632,455.761465982362,447.383736543051,CPR 00636  7200RI
2001-01-01,Electrical,East,Buffalo,1072.56699376504,1489.67666263968,,CPR 00637  0400RI
2001-02-01,Electrical,East,Buffalo,510.318194471977,376.79936330338,,CPR 00637  0400RI
2001-03-01,Electrical,East,Buffalo,1529.62755610916,1131.91075936867,,CPR 00637  0400RI
2001-04-01,Electrical,East,Buffalo,1050.00608212606,770.138573354412,,CPR 00637  0400RI
2001-05-01,Electrical,East,Buffalo,,768.406921983256,,CPR 00637  0400RI
2001-06-01,Electrical,East,Buffalo,497.452423134261,377.749934333109,,CPR 00637  0400RI
2001-07-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2001-08-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2001-09-01,Electrical,East,Buffalo,497.813547386509,1052.63658719037,,CPR 00637  0400RI
2001-10-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2001-11-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2001-12-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2002-01-01,Electrical,East,Buffalo,444.106174173317,278.664,,CPR 00637  0400RI
2002-02-01,Electrical,East,Buffalo,395.864,278.664,,CPR 00637  0400RI
2002-03-01,Electrical,East,Buffalo,497.131694193647,292.266123375038,,CPR 00637  0400RI
2002-04-01,Electrical,East,Buffalo,497.488823749802,300.546837676216,,CPR 00637  0400RI
2002-05-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2002-06-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2002-07-01,Electrical,East,Buffalo,531.531660715276,344.842750650693,,CPR 00637  0400RI
2002-08-01,Electrical,East,Buffalo,531.515893029436,345.912469342979,,CPR 00637  0400RI
2002-09-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2002-10-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2002-11-01,Electrical,East,Buffalo,530.938263262239,336.935953716359,,CPR 00637  0400RI
2002-12-01,Electrical,East,Buffalo,531.028844002295,358.742160439061,,CPR 00637  0400RI
2003-01-01,Electrical,East,Buffalo,1064.19336620722,905.727151835918,,CPR 00637  0400RI
2003-02-01,Electrical,East,Buffalo,466.413354905093,447.577790507275,,CPR 00637  0400RI
2003-03-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2003-04-01,Electrical,East,Buffalo,1124.35269818944,908.543781013709,,CPR 00637  0400RI
2003-05-01,Electrical,East,Buffalo,,,,CPR 00637  0400RI
2003-06-01,Electrical,East,Buffalo,1159.79367963895,907.00892522038,,CPR 00637  0400RI
2003-07-01,Electrical,East,Buffalo,1207.10396925708,803.181049491701,,CPR 00637  0400RI
2003-08-01,Electrical,East,Buffalo,1210.13006092307,782.535570925659,,CPR 00637  0400RI
2003-09-01,Electrical,East,Buffalo,578.010596331229,1156.62217033037,,CPR 00637  0400RI
