NAME,STRING,DESC
EPSG:4312,+proj=longlat +datum=hermannskogel +no_defs,MGI
EPSG:4313,"+proj=longlat +ellps=intl +towgs84=-106.869,52.2978,-103.724,0.3366,-0.457,1.8422,-1.2747 +no_defs",Belge 1972
EPSG:4314,+proj=longlat +datum=potsdam +no_defs,DHDN
EPSG:4315,"+proj=longlat +a=6378249.2 +b=6356515 +towgs84=-23,259,-9,0,0,0,0 +no_defs",Conakry 1905
EPSG:4316,"+proj=longlat +ellps=intl +towgs84=103.25,-100.4,-307.19,0,0,0,0 +no_defs",Dealul Piscului 1930
EPSG:4317,"+proj=longlat +ellps=krass +towgs84=28,-121,-77,0,0,0,0 +no_defs",Dealul Piscului 1970
EPSG:4318,"+proj=longlat +ellps=WGS84 +towgs84=-3.2,-5.7,2.8,0,0,0,0 +no_defs",NGN
EPSG:4319,"+proj=longlat +ellps=GRS80 +towgs84=-20.8,11.3,2.4,0,0,0,0 +no_defs",KUDAMS
EPSG:4322,"+proj=longlat +ellps=WGS72 +towgs84=0,0,4.5,0,0,0.554,0.2263 +no_defs",WGS 72
EPSG:4324,"+proj=longlat +ellps=WGS72 +towgs84=0,0,1.9,0,0,0.814,-0.38 +no_defs",WGS 72BE
EPSG:4326,+proj=longlat +datum=WGS84 +no_defs,WGS 84
EPSG:4463,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",RGSPM06
EPSG:4470,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",RGM04
EPSG:4475,"+proj=longlat +ellps=intl +towgs84=-381.788,-57.501,-256.673,0,0,0,0 +no_defs",Cadastre 1997
EPSG:4483,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",Mexican Datum of 1993
EPSG:4490,+proj=longlat +ellps=GRS80 +no_defs,China Geodetic Coordinate System 2000
EPSG:4555,+proj=longlat +ellps=krass +no_defs,New Beijing
EPSG:4558,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",RRAF 1991
EPSG:4600,+proj=longlat +ellps=clrk80 +no_defs,Anguilla 1957
EPSG:4601,"+proj=longlat +ellps=clrk80 +towgs84=-255,-15,71,0,0,0,0 +no_defs",Antigua 1943
EPSG:4602,"+proj=longlat +ellps=clrk80 +towgs84=725,685,536,0,0,0,0 +no_defs",Dominica 1945
EPSG:4603,"+proj=longlat +ellps=clrk80 +towgs84=72,213.7,93,0,0,0,0 +no_defs",Grenada 1953
EPSG:4604,"+proj=longlat +ellps=clrk80 +towgs84=174,359,365,0,0,0,0 +no_defs",Montserrat 1958
EPSG:4605,"+proj=longlat +ellps=clrk80 +towgs84=9,183,236,0,0,0,0 +no_defs",St. Kitts 1955
EPSG:4606,"+proj=longlat +ellps=clrk80 +towgs84=-149,128,296,0,0,0,0 +no_defs",St. Lucia 1955
EPSG:4607,"+proj=longlat +ellps=clrk80 +towgs84=195.671,332.517,274.607,0,0,0,0 +no_defs",St. Vincent 1945
EPSG:4608,+proj=longlat +ellps=clrk66 +no_defs,NAD27(76)
EPSG:4609,+proj=longlat +ellps=clrk66 +no_defs,NAD27(CGQ77)
EPSG:4610,+proj=longlat +a=6378140 +b=6356755.288157528 +no_defs,Xian 1980
EPSG:4611,"+proj=longlat +ellps=intl +towgs84=-162.619,-276.959,-161.764,0.067753,-2.24365,-1.15883,-1.09425 +no_defs",Hong Kong 1980
EPSG:4612,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",JGD2000
EPSG:4613,"+proj=longlat +ellps=bessel +towgs84=-403,684,41,0,0,0,0 +no_defs",Segara
EPSG:4614,"+proj=longlat +ellps=intl +towgs84=-119.425,-303.659,-11.0006,1.1643,0.174458,1.09626,3.65706 +no_defs",QND95
EPSG:4615,"+proj=longlat +ellps=intl +towgs84=-499,-249,314,0,0,0,0 +no_defs",Porto Santo
EPSG:4616,"+proj=longlat +ellps=intl +towgs84=-289,-124,60,0,0,0,0 +no_defs",Selvagem Grande
EPSG:4617,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",NAD83(CSRS)
EPSG:4618,"+proj=longlat +ellps=aust_SA +towgs84=-57,1,-41,0,0,0,0 +no_defs",SAD69
EPSG:4619,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",SWEREF99
EPSG:4620,"+proj=longlat +ellps=clrk80 +towgs84=-106,-129,165,0,0,0,0 +no_defs",Point 58
EPSG:4621,"+proj=longlat +ellps=intl +towgs84=137,248,-430,0,0,0,0 +no_defs",Fort Marigot
EPSG:4622,"+proj=longlat +ellps=intl +towgs84=-467,-16,-300,0,0,0,0 +no_defs",Guadeloupe 1948
EPSG:4623,"+proj=longlat +ellps=intl +towgs84=-186,230,110,0,0,0,0 +no_defs",CSG67
EPSG:4624,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",RGFG95
EPSG:4625,"+proj=longlat +ellps=intl +towgs84=186,482,151,0,0,0,0 +no_defs",Martinique 1938
EPSG:4626,"+proj=longlat +ellps=intl +towgs84=94,-948,-1262,0,0,0,0 +no_defs",Reunion 1947
EPSG:4627,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",RGR92
EPSG:4628,"+proj=longlat +ellps=intl +towgs84=162,117,154,0,0,0,0 +no_defs",Tahiti 52
EPSG:4629,"+proj=longlat +ellps=intl +towgs84=72.438,345.918,79.486,1.6045,0.8823,0.5565,1.3746 +no_defs",Tahaa 54
EPSG:4630,"+proj=longlat +ellps=intl +towgs84=84,274,65,0,0,0,0 +no_defs",IGN72 Nuku Hiva
EPSG:4631,"+proj=longlat +ellps=intl +towgs84=145,-187,103,0,0,0,0 +no_defs",K0 1949
EPSG:4632,"+proj=longlat +ellps=intl +towgs84=-382,-59,-262,0,0,0,0 +no_defs",Combani 1950
EPSG:4633,"+proj=longlat +ellps=intl +towgs84=335.47,222.58,-230.94,0,0,0,0 +no_defs",IGN56 Lifou
EPSG:4634,"+proj=longlat +ellps=intl +towgs84=-13,-348,292,0,0,0,0 +no_defs",IGN72 Grand Terre
EPSG:4635,"+proj=longlat +ellps=intl +towgs84=-122.383,-188.696,103.344,3.5107,-4.9668,-5.7047,4.4798 +no_defs",ST87 Ouvea
EPSG:4636,"+proj=longlat +ellps=intl +towgs84=365,194,166,0,0,0,0 +no_defs",Petrels 1972
EPSG:4637,"+proj=longlat +ellps=intl +towgs84=325,154,172,0,0,0,0 +no_defs",Perroud 1950
EPSG:4638,"+proj=longlat +ellps=clrk66 +towgs84=30,430,368,0,0,0,0 +no_defs",Saint Pierre et Miquelon 1950
EPSG:4639,"+proj=longlat +ellps=intl +towgs84=253,-132,-127,0,0,0,0 +no_defs",MOP78
EPSG:4640,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",RRAF 1991
EPSG:4641,"+proj=longlat +ellps=intl +towgs84=287.58,177.78,-135.41,0,0,0,0 +no_defs",IGN53 Mare
EPSG:4642,"+proj=longlat +ellps=intl +towgs84=-13,-348,292,0,0,0,0 +no_defs",ST84 Ile des Pins
EPSG:4643,"+proj=longlat +ellps=intl +towgs84=-480.26,-438.32,-643.429,16.3119,20.1721,-4.0349,-111.7 +no_defs",ST71 Belep
EPSG:4644,"+proj=longlat +ellps=intl +towgs84=-10.18,-350.43,291.37,0,0,0,0 +no_defs",NEA74 Noumea
EPSG:4645,"+proj=longlat +ellps=intl +towgs84=0,0,0,0,0,0,0 +no_defs",RGNC 1991
EPSG:4646,"+proj=longlat +ellps=intl +towgs84=-963,510,-359,0,0,0,0 +no_defs",Grand Comoros
EPSG:4657,"+proj=longlat +a=6377019.27 +b=6355762.5391 +towgs84=-28,199,5,0,0,0,0 +no_defs",Reykjavik 1900
EPSG:4658,"+proj=longlat +ellps=intl +towgs84=-73,46,-86,0,0,0,0 +no_defs",Hjorsey 1955
EPSG:4659,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",ISN93
EPSG:4660,"+proj=longlat +ellps=intl +towgs84=982.609,552.753,-540.873,6.68163,-31.6115,-19.8482,16.805 +no_defs",Helle 1954
EPSG:4661,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",LKS92
EPSG:4662,"+proj=longlat +ellps=intl +towgs84=-11.64,-348.6,291.98,0,0,0,0 +no_defs",IGN72 Grande Terre
EPSG:4663,"+proj=longlat +ellps=intl +towgs84=-502.862,-247.438,312.724,0,0,0,0 +no_defs",Porto Santo 1995
EPSG:4664,"+proj=longlat +ellps=intl +towgs84=-204.619,140.176,55.226,0,0,0,0 +no_defs",Azores Oriental 1995
EPSG:4665,"+proj=longlat +ellps=intl +towgs84=-106.226,166.366,-37.893,0,0,0,0 +no_defs",Azores Central 1995
EPSG:4666,"+proj=longlat +ellps=bessel +towgs84=508.088,-191.042,565.223,0,0,0,0 +no_defs",Lisbon 1890
EPSG:4667,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",IKBD-92
EPSG:4668,"+proj=longlat +ellps=intl +towgs84=-86,-98,-119,0,0,0,0 +no_defs",ED79
EPSG:4669,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",LKS94
EPSG:4670,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",IGM95
EPSG:4671,+proj=longlat +a=6378249.2 +b=6356515 +no_defs,Voirol 1879
EPSG:4672,"+proj=longlat +ellps=intl +towgs84=175,-38,113,0,0,0,0 +no_defs",Chatham Islands 1971
EPSG:4673,"+proj=longlat +ellps=intl +towgs84=174.05,-25.49,112.57,-0,-0,0.554,0.2263 +no_defs",Chatham Islands 1979
EPSG:4674,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",SIRGAS 2000
EPSG:4675,"+proj=longlat +ellps=clrk66 +towgs84=-100,-248,259,0,0,0,0 +no_defs",Guam 1963
EPSG:4676,+proj=longlat +ellps=krass +no_defs,Vientiane 1982
EPSG:4677,+proj=longlat +ellps=krass +no_defs,Lao 1993
EPSG:4678,"+proj=longlat +ellps=krass +towgs84=44.585,-131.212,-39.544,0,0,0,0 +no_defs",Lao 1997
EPSG:4679,"+proj=longlat +ellps=clrk80 +towgs84=-80.01,253.26,291.19,0,0,0,0 +no_defs",Jouik 1961
EPSG:4680,"+proj=longlat +ellps=clrk80 +towgs84=124.5,-63.5,-281,0,0,0,0 +no_defs",Nouakchott 1965
EPSG:4681,+proj=longlat +ellps=clrk80 +no_defs,Mauritania 1999
EPSG:4682,"+proj=longlat +a=6377276.345 +b=6356075.41314024 +towgs84=283.7,735.9,261.1,0,0,0,0 +no_defs",Gulshan 303
EPSG:4683,"+proj=longlat +ellps=clrk66 +towgs84=-127.62,-67.24,-47.04,-3.068,4.903,1.578,-1.06 +no_defs",PRS92
EPSG:4684,"+proj=longlat +ellps=intl +towgs84=-133,-321,50,0,0,0,0 +no_defs",Gan 1970
EPSG:4685,+proj=longlat +ellps=intl +no_defs,Gandajika
EPSG:4686,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",MAGNA-SIRGAS
EPSG:4687,"+proj=longlat +ellps=GRS80 +towgs84=0.072,-0.507,-0.245,-0.0183,0.0003,-0.007,-0.0093 +no_defs",RGPF
EPSG:4688,"+proj=longlat +ellps=intl +towgs84=347.103,1078.12,2623.92,-33.8875,70.6773,-9.3943,186.074 +no_defs",Fatu Iva 72
EPSG:4689,"+proj=longlat +ellps=intl +towgs84=410.721,55.049,80.746,2.5779,2.3514,0.6664,17.3311 +no_defs",IGN63 Hiva Oa
EPSG:4690,"+proj=longlat +ellps=intl +towgs84=221.525,152.948,176.768,-2.3847,-1.3896,-0.877,11.4741 +no_defs",Tahiti 79
EPSG:4691,"+proj=longlat +ellps=intl +towgs84=215.525,149.593,176.229,-3.2624,-1.692,-1.1571,10.4773 +no_defs",Moorea 87
EPSG:4692,"+proj=longlat +ellps=intl +towgs84=217.037,86.959,23.956,0,0,0,0 +no_defs",Maupiti 83
EPSG:4693,"+proj=longlat +ellps=WGS84 +towgs84=0,-0.15,0.68,0,0,0,0 +no_defs",Nakhl-e Ghanem
EPSG:4694,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",POSGAR 94
EPSG:4695,"+proj=longlat +ellps=clrk66 +towgs84=-103.746,-9.614,-255.95,0,0,0,0 +no_defs",Katanga 1955
EPSG:4696,+proj=longlat +ellps=clrk80 +no_defs,Kasai 1953
EPSG:4697,+proj=longlat +ellps=clrk80 +no_defs,IGC 1962 6th Parallel South
EPSG:4698,"+proj=longlat +ellps=intl +towgs84=145,-187,103,0,0,0,0 +no_defs",IGN 1962 Kerguelen
EPSG:4699,"+proj=longlat +ellps=clrk80 +towgs84=-770.1,158.4,-498.2,0,0,0,0 +no_defs",Le Pouce 1934
EPSG:4700,+proj=longlat +ellps=clrk80 +no_defs,IGN Astro 1960
EPSG:4701,"+proj=longlat +ellps=clrk80 +towgs84=-79.9,-158,-168.9,0,0,0,0 +no_defs",IGCB 1955
EPSG:4702,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",Mauritania 1999
EPSG:4703,+proj=longlat +ellps=clrk80 +no_defs,Mhast 1951
EPSG:4704,+proj=longlat +ellps=intl +no_defs,Mhast (onshore)
EPSG:4705,+proj=longlat +ellps=intl +no_defs,Mhast (offshore)
EPSG:4706,"+proj=longlat +ellps=helmert +towgs84=-146.21,112.63,4.05,0,0,0,0 +no_defs",Egypt Gulf of Suez S-650 TL
EPSG:4707,"+proj=longlat +ellps=intl +towgs84=114,-116,-333,0,0,0,0 +no_defs",Tern Island 1961
EPSG:4708,"+proj=longlat +ellps=aust_SA +towgs84=-491,-22,435,0,0,0,0 +no_defs",Cocos Islands 1965
EPSG:4709,"+proj=longlat +ellps=intl +towgs84=145,75,-272,0,0,0,0 +no_defs",Iwo Jima 1945
EPSG:4710,"+proj=longlat +ellps=intl +towgs84=-320,550,-494,0,0,0,0 +no_defs",St. Helena 1971
EPSG:4711,"+proj=longlat +ellps=intl +towgs84=124,-234,-25,0,0,0,0 +no_defs",Marcus Island 1952
EPSG:4712,"+proj=longlat +ellps=intl +towgs84=-205,107,53,0,0,0,0 +no_defs",Ascension Island 1958
EPSG:4713,"+proj=longlat +ellps=clrk80 +towgs84=-79,-129,145,0,0,0,0 +no_defs",Ayabelle Lighthouse
EPSG:4714,"+proj=longlat +ellps=intl +towgs84=-127,-769,472,0,0,0,0 +no_defs",Bellevue
EPSG:4715,"+proj=longlat +ellps=intl +towgs84=-104,-129,239,0,0,0,0 +no_defs",Camp Area Astro
EPSG:4716,"+proj=longlat +ellps=intl +towgs84=298,-304,-375,0,0,0,0 +no_defs",Phoenix Islands 1966
EPSG:4717,"+proj=longlat +ellps=clrk66 +towgs84=-2,151,181,0,0,0,0 +no_defs",Cape Canaveral
EPSG:4718,"+proj=longlat +ellps=intl +towgs84=252,-209,-751,0,0,0,0 +no_defs",Solomon 1968
EPSG:4719,"+proj=longlat +ellps=intl +towgs84=211,147,111,0,0,0,0 +no_defs",Easter Island 1967
EPSG:4720,"+proj=longlat +ellps=WGS72 +towgs84=0,0,4.5,0,0,0.554,0.2263 +no_defs",Fiji 1986
EPSG:4721,"+proj=longlat +ellps=intl +towgs84=265.025,384.929,-194.046,0,0,0,0 +no_defs",Fiji 1956
EPSG:4722,"+proj=longlat +ellps=intl +towgs84=-794,119,-298,0,0,0,0 +no_defs",South Georgia 1968
EPSG:4723,"+proj=longlat +ellps=clrk66 +towgs84=67.8,106.1,138.8,0,0,0,0 +no_defs",Grand Cayman 1959
EPSG:4724,"+proj=longlat +ellps=intl +towgs84=208,-435,-229,0,0,0,0 +no_defs",Diego Garcia 1969
EPSG:4725,"+proj=longlat +ellps=intl +towgs84=189,-79,-202,0,0,0,0 +no_defs",Johnston Island 1961
EPSG:4726,"+proj=longlat +ellps=clrk66 +towgs84=42,124,147,0,0,0,0 +no_defs",Little Cayman 1961
EPSG:4727,"+proj=longlat +ellps=intl +towgs84=403,-81,277,0,0,0,0 +no_defs",Midway 1961
EPSG:4728,"+proj=longlat +ellps=intl +towgs84=-307,-92,127,0,0,0,0 +no_defs",Pico de las Nieves 1984
EPSG:4729,"+proj=longlat +ellps=intl +towgs84=185,165,42,0,0,0,0 +no_defs",Pitcairn 1967
EPSG:4730,"+proj=longlat +ellps=intl +towgs84=170,42,84,0,0,0,0 +no_defs",Santo 1965
EPSG:4731,"+proj=longlat +ellps=clrk80 +towgs84=51,391,-36,0,0,0,0 +no_defs",Viti Levu 1916
EPSG:4732,"+proj=longlat +a=6378270 +b=6356794.343434343 +towgs84=102,52,-38,0,0,0,0 +no_defs",Marshall Islands 1960
EPSG:4733,"+proj=longlat +ellps=intl +towgs84=276,-57,149,0,0,0,0 +no_defs",Wake Island 1952
EPSG:4734,"+proj=longlat +ellps=intl +towgs84=-632,438,-609,0,0,0,0 +no_defs",Tristan 1968
EPSG:4735,"+proj=longlat +ellps=intl +towgs84=647,1777,-1124,0,0,0,0 +no_defs",Kusaie 1951
EPSG:4736,"+proj=longlat +ellps=clrk80 +towgs84=260,12,-147,0,0,0,0 +no_defs",Deception Island
EPSG:4737,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",Korea 2000
EPSG:4738,+proj=longlat +a=6378293.645208759 +b=6356617.987679838 +no_defs,Hong Kong 1963
EPSG:4739,"+proj=longlat +ellps=intl +towgs84=-156,-271,-189,0,0,0,0 +no_defs",Hong Kong 1963(67)
EPSG:4740,"+proj=longlat +a=6378136 +b=6356751.361745712 +towgs84=0,0,1.5,-0,-0,0.076,0 +no_defs",PZ-90
EPSG:4741,+proj=longlat +ellps=intl +no_defs,FD54
EPSG:4742,+proj=longlat +ellps=GRS80 +no_defs,GDM2000
EPSG:4743,"+proj=longlat +ellps=clrk80 +towgs84=70.995,-335.916,262.898,0,0,0,0 +no_defs",Karbala 1979
EPSG:4744,+proj=longlat +ellps=clrk80 +no_defs,Nahrwan 1934
EPSG:4745,+proj=longlat +ellps=bessel +no_defs,RD/83
EPSG:4746,+proj=longlat +ellps=bessel +no_defs,PD/83
EPSG:4747,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",GR96
EPSG:4748,"+proj=longlat +a=6378306.3696 +b=6356571.996 +towgs84=51,391,-36,0,0,0,0 +no_defs",Vanua Levu 1915
EPSG:4749,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",RGNC91-93
EPSG:4750,"+proj=longlat +ellps=WGS84 +towgs84=-56.263,16.136,-22.856,0,0,0,0 +no_defs",ST87 Ouvea
EPSG:4751,+proj=longlat +a=6377295.664 +b=6356094.667915204 +no_defs,Kertau (RSO)
EPSG:4752,"+proj=longlat +a=6378306.3696 +b=6356571.996 +towgs84=51,391,-36,0,0,0,0 +no_defs",Viti Levu 1912
EPSG:4753,+proj=longlat +ellps=intl +no_defs,fk89
EPSG:4754,"+proj=longlat +ellps=intl +towgs84=-208.406,-109.878,-2.5764,0,0,0,0 +no_defs",LGD2006
EPSG:4755,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",DGN95
EPSG:4756,"+proj=longlat +ellps=WGS84 +towgs84=-192.873,-39.382,-111.202,-0.00205,-0.0005,0.00335,0.0188 +no_defs",VN-2000
EPSG:4757,+proj=longlat +ellps=WGS84 +no_defs,SVY21
EPSG:4758,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",JAD2001
EPSG:4759,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",NAD83(NSRS2007)
EPSG:4760,+proj=longlat +ellps=WGS66 +no_defs,WGS 66
EPSG:4761,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",HTRS96
EPSG:4762,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",BDA2000
EPSG:4763,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",Pitcairn 2006
EPSG:4764,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",RSRGD2000
EPSG:4765,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",Slovenia 1996
EPSG:4801,"+proj=longlat +ellps=bessel +towgs84=674.4,15.1,405.3,0,0,0,0 +pm=bern +no_defs",Bern 1898 (Bern)
EPSG:4802,"+proj=longlat +ellps=intl +towgs84=307,304,-318,0,0,0,0 +pm=bogota +no_defs",Bogota 1975 (Bogota)
EPSG:4803,"+proj=longlat +ellps=intl +towgs84=-304.046,-60.576,103.64,0,0,0,0 +pm=lisbon +no_defs",Lisbon (Lisbon)
EPSG:4804,"+proj=longlat +ellps=bessel +towgs84=-587.8,519.75,145.76,0,0,0,0 +pm=jakarta +no_defs",Makassar (Jakarta)
EPSG:4805,"+proj=longlat +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +pm=ferro +no_defs",MGI (Ferro)
EPSG:4806,"+proj=longlat +ellps=intl +towgs84=-104.1,-49.1,-9.9,0.971,-2.917,0.714,-11.68 +pm=rome +no_defs",Monte Mario (Rome)
EPSG:4807,"+proj=longlat +a=6378249.2 +b=6356515 +towgs84=-168,-60,320,0,0,0,0 +pm=paris +no_defs",NTF (Paris)
EPSG:4808,+proj=longlat +ellps=bessel +pm=jakarta +no_defs,Padang (Jakarta)
EPSG:4809,+proj=longlat +ellps=intl +pm=brussels +no_defs,Belge 1950 (Brussels)
EPSG:4810,"+proj=longlat +ellps=intl +towgs84=-189,-242,-91,0,0,0,0 +pm=paris +no_defs",Tananarive (Paris)
EPSG:4811,"+proj=longlat +a=6378249.2 +b=6356515 +towgs84=-73,-247,227,0,0,0,0 +pm=paris +no_defs",Voirol 1875 (Paris)
EPSG:4813,"+proj=longlat +ellps=bessel +towgs84=-377,681,-50,0,0,0,0 +pm=jakarta +no_defs",Batavia (Jakarta)
EPSG:4814,+proj=longlat +ellps=bessel +pm=stockholm +no_defs,RT38 (Stockholm)
EPSG:4815,+proj=longlat +ellps=bessel +pm=athens +no_defs,Greek (Athens)
EPSG:4816,"+proj=longlat +a=6378249.2 +b=6356515 +towgs84=-263,6,431,0,0,0,0 +pm=paris +no_defs",Carthage (Paris)
EPSG:4817,"+proj=longlat +a=6377492.018 +b=6356173.508712696 +towgs84=278.3,93,474.5,7.889,0.05,-6.61,6.21 +pm=oslo +no_defs",NGO 1948 (Oslo)
EPSG:4818,"+proj=longlat +ellps=bessel +towgs84=589,76,480,0,0,0,0 +pm=ferro +no_defs",S-JTSK (Ferro)
EPSG:4819,"+proj=longlat +ellps=clrk80 +towgs84=-186,-93,310,0,0,0,0 +pm=paris +no_defs",Nord Sahara 1959 (Paris)
EPSG:4820,"+proj=longlat +ellps=bessel +towgs84=-403,684,41,0,0,0,0 +pm=jakarta +no_defs",Segara (Jakarta)
EPSG:4821,+proj=longlat +a=6378249.2 +b=6356515 +pm=paris +no_defs,Voirol 1879 (Paris)
EPSG:4823,+proj=longlat +ellps=intl +no_defs,Sao Tome
EPSG:4824,+proj=longlat +ellps=intl +no_defs,Principe
EPSG:4901,+proj=longlat +a=6376523 +b=6355862.933255573 +pm=2.337208333333333 +no_defs,ATF (Paris)
EPSG:4902,+proj=longlat +a=6376523 +b=6355862.933255573 +pm=paris +no_defs,NDG (Paris)
EPSG:4903,+proj=longlat +a=6378298.3 +b=6356657.142669561 +pm=madrid +no_defs,Madrid 1870 (Madrid)
EPSG:4904,"+proj=longlat +ellps=bessel +towgs84=508.088,-191.042,565.223,0,0,0,0 +pm=lisbon +no_defs",Lisbon 1890 (Lisbon)
EPSG:5013,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",PTRA08
EPSG:5132,+proj=longlat +ellps=bessel +no_defs,Tokyo 1892
EPSG:5228,"+proj=longlat +ellps=bessel +towgs84=572.213,85.334,461.94,4.9732,1.529,5.2484,3.5378 +no_defs",S-JTSK/05
EPSG:5229,"+proj=longlat +ellps=bessel +towgs84=572.213,85.334,461.94,4.9732,1.529,5.2484,3.5378 +pm=ferro +no_defs",S-JTSK/05 (Ferro)
EPSG:5233,"+proj=longlat +a=6377276.345 +b=6356075.41314024 +towgs84=-0.293,766.95,87.713,0.195704,1.69507,3.47302,-0.039338 +no_defs",SLD99
EPSG:5246,+proj=longlat +ellps=GRS80 +no_defs,GDBD2009
EPSG:5252,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",TUREF
EPSG:5264,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",DRUKREF 03
EPSG:5324,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",ISN2004
EPSG:5340,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",POSGAR 2007
EPSG:5354,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",MARGEN
EPSG:5360,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",SIRGAS-Chile
EPSG:5365,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",CR05
EPSG:5371,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",MACARIO SOLIS
EPSG:5373,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",Peru96
EPSG:5381,"+proj=longlat +ellps=WGS84 +towgs84=0,0,0,0,0,0,0 +no_defs",SIRGAS-ROU98
EPSG:5393,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",SIRGAS_ES2007.8
EPSG:5451,"+proj=longlat +ellps=clrk66 +towgs84=213.11,9.37,-74.95,0,0,0,0 +no_defs",Ocotepeque 1935
EPSG:5464,+proj=longlat +a=6378293.645208759 +b=6356617.987679838 +no_defs,Sibun Gorge 1922
EPSG:5467,+proj=longlat +ellps=clrk66 +no_defs,Panama-Colon 1911
EPSG:5489,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",RGAF09
EPSG:5524,+proj=longlat +ellps=intl +no_defs,Corrego Alegre 1961
EPSG:5527,+proj=longlat +ellps=aust_SA +no_defs,SAD69(96)
EPSG:5546,"+proj=longlat +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +no_defs",PNG94
EPSG:2000,+proj=tmerc +lat_0=0 +lon_0=-62 +k=0.9995000000000001 +x_0=400000 +y_0=0 +ellps=clrk80 +units=m +no_defs,Anguilla 1957 / British West Indies Grid
EPSG:2001,"+proj=tmerc +lat_0=0 +lon_0=-62 +k=0.9995000000000001 +x_0=400000 +y_0=0 +ellps=clrk80 +towgs84=-255,-15,71,0,0,0,0 +units=m +no_defs",Antigua 1943 / British West Indies Grid
EPSG:2002,"+proj=tmerc +lat_0=0 +lon_0=-62 +k=0.9995000000000001 +x_0=400000 +y_0=0 +ellps=clrk80 +towgs84=725,685,536,0,0,0,0 +units=m +no_defs",Dominica 1945 / British West Indies Grid
EPSG:2003,"+proj=tmerc +lat_0=0 +lon_0=-62 +k=0.9995000000000001 +x_0=400000 +y_0=0 +ellps=clrk80 +towgs84=72,213.7,93,0,0,0,0 +units=m +no_defs",Grenada 1953 / British West Indies Grid
