Dose,Rat,Sample,Length
5.0,21.0,63.0,63.070539419
5.0,21.0,63.0,42.323651452
5.0,21.0,63.0,59.751037344
5.0,21.0,63.0,63.070539419
5.0,21.0,63.0,59.336099585
5.0,21.0,63.0,69.294605809
5.0,21.0,63.0,54.771784232
5.0,21.0,63.0,66.390041494
5.0,21.0,63.0,60.995850622
5.0,21.0,63.0,64.730290456
5.0,21.0,63.0,64.730290456
5.0,21.0,63.0,49.79253112
5.0,21.0,63.0,56.01659751
5.0,21.0,63.0,69.709543568
5.0,21.0,63.0,52.697095436
5.0,21.0,63.0,60.995850622
5.0,21.0,63.0,71.784232365
5.0,21.0,63.0,43.153526971
5.0,21.0,63.0,65.145228216
5.0,21.0,63.0,70.954356846
5.0,21.0,63.0,57.261410788
5.0,21.0,63.0,61.410788382
5.0,21.0,63.0,55.186721992
5.0,21.0,63.0,60.165975104
5.0,21.0,63.0,46.058091286
5.0,21.0,63.0,59.751037344
5.0,21.0,63.0,82.157676349
5.0,21.0,63.0,64.730290456
5.0,21.0,63.0,72.199170124
5.0,21.0,63.0,72.199170124
5.0,21.0,63.0,63.070539419
5.0,21.0,63.0,68.46473029
5.0,21.0,63.0,50.20746888
5.0,21.0,63.0,64.315352697
5.0,21.0,63.0,58.506224066
5.0,21.0,63.0,58.921161826
5.0,21.0,63.0,53.941908714
5.0,21.0,63.0,68.46473029
5.0,21.0,63.0,70.954356846
5.0,21.0,63.0,83.402489627
5.0,21.0,63.0,60.165975104
5.0,21.0,63.0,63.900414938
5.0,21.0,63.0,61.410788382
5.0,21.0,63.0,56.43153527
5.0,21.0,63.0,57.261410788
5.0,21.0,63.0,66.390041494
5.0,22.0,64.0,60.165975104
5.0,22.0,64.0,59.336099585
5.0,22.0,64.0,56.846473029
5.0,22.0,64.0,60.995850622
5.0,22.0,64.0,59.751037344
5.0,22.0,64.0,37.7593361
5.0,22.0,64.0,39.834024896
5.0,22.0,64.0,36.929460581
5.0,22.0,64.0,42.323651452
5.0,22.0,64.0,56.43153527
5.0,22.0,64.0,46.058091286
5.0,22.0,64.0,43.153526971
5.0,22.0,64.0,51.037344398
5.0,22.0,64.0,56.43153527
5.0,22.0,64.0,58.506224066
5.0,22.0,64.0,38.174273859
5.0,22.0,64.0,43.98340249
5.0,22.0,64.0,40.248962656
5.0,22.0,64.0,45.228215768
5.0,22.0,64.0,58.921161826
5.0,22.0,64.0,52.282157676
5.0,22.0,64.0,38.174273859
5.0,22.0,64.0,40.663900415
5.0,22.0,64.0,30.290456432
5.0,22.0,64.0,46.058091286
5.0,22.0,64.0,53.112033195
5.0,22.0,64.0,47.302904564
5.0,22.0,64.0,51.867219917
5.0,22.0,64.0,45.643153527
5.0,22.0,64.0,53.526970954
5.0,22.0,64.0,30.290456432
5.0,22.0,64.0,46.058091286
5.0,22.0,64.0,60.995850622
5.0,22.0,64.0,60.995850622
5.0,22.0,64.0,31.53526971
5.0,22.0,64.0,35.684647303
5.0,22.0,64.0,63.900414938
5.0,22.0,64.0,43.56846473
5.0,22.0,64.0,43.153526971
5.0,22.0,64.0,52.282157676
5.0,22.0,64.0,32.780082988
5.0,22.0,64.0,38.589211618
5.0,22.0,64.0,57.261410788
5.0,22.0,64.0,62.65560166
5.0,22.0,64.0,58.921161826
5.0,22.0,64.0,52.697095436
5.0,22.0,64.0,57.676348548
5.0,22.0,64.0,66.390041494
5.0,22.0,64.0,54.771784232
5.0,22.0,64.0,47.302904564
5.0,22.0,65.0,65.560165975
5.0,22.0,65.0,62.65560166
5.0,22.0,65.0,53.941908714
5.0,22.0,65.0,39.834024896
5.0,22.0,65.0,62.2406639
5.0,22.0,65.0,46.058091286
5.0,22.0,65.0,58.091286307
5.0,22.0,65.0,58.921161826
5.0,22.0,65.0,70.954356846
5.0,22.0,65.0,55.186721992
5.0,22.0,65.0,64.730290456
5.0,22.0,65.0,44.813278008
5.0,22.0,65.0,50.20746888
5.0,22.0,65.0,46.058091286
5.0,22.0,65.0,45.228215768
5.0,22.0,65.0,58.506224066
5.0,22.0,65.0,50.622406639
5.0,22.0,65.0,60.165975104
5.0,22.0,65.0,41.493775934
5.0,22.0,65.0,54.771784232
5.0,22.0,65.0,59.336099585
5.0,22.0,65.0,58.921161826
5.0,22.0,65.0,68.87966805
5.0,22.0,65.0,62.2406639
5.0,22.0,65.0,58.921161826
5.0,22.0,65.0,67.634854772
5.0,22.0,65.0,60.580912863
5.0,22.0,65.0,53.526970954
5.0,22.0,65.0,58.506224066
5.0,22.0,65.0,67.634854772
5.0,22.0,65.0,58.091286307
5.0,22.0,65.0,74.273858921
5.0,22.0,65.0,64.730290456
5.0,22.0,65.0,68.87966805
5.0,22.0,65.0,63.485477178
5.0,22.0,65.0,40.248962656
5.0,22.0,65.0,55.601659751
5.0,22.0,65.0,53.941908714
5.0,22.0,65.0,67.219917012
5.0,22.0,65.0,67.219917012
5.0,22.0,65.0,67.219917012
5.0,22.0,65.0,53.112033195
5.0,22.0,65.0,61.825726141
5.0,22.0,65.0,53.112033195
5.0,22.0,65.0,42.323651452
5.0,22.0,65.0,54.771784232
5.0,22.0,65.0,58.506224066
5.0,22.0,65.0,39.419087137
5.0,22.0,65.0,48.547717842
5.0,22.0,65.0,62.65560166
5.0,22.0,66.0,51.037344398
5.0,22.0,66.0,60.165975104
5.0,22.0,66.0,51.867219917
5.0,22.0,66.0,48.547717842
5.0,22.0,66.0,46.473029046
5.0,22.0,66.0,46.473029046
5.0,22.0,66.0,44.813278008
5.0,22.0,66.0,49.377593361
5.0,22.0,66.0,49.377593361
5.0,22.0,66.0,54.356846473
5.0,22.0,66.0,57.676348548
5.0,22.0,66.0,45.228215768
5.0,22.0,66.0,52.697095436
5.0,22.0,66.0,55.601659751
5.0,22.0,66.0,53.112033195
5.0,22.0,66.0,55.601659751
5.0,22.0,66.0,54.771784232
5.0,22.0,66.0,45.228215768
5.0,22.0,66.0,58.091286307
5.0,22.0,66.0,54.356846473
5.0,22.0,66.0,54.356846473
5.0,22.0,66.0,58.091286307
5.0,22.0,66.0,46.058091286
5.0,22.0,66.0,53.112033195
5.0,22.0,66.0,47.717842324
5.0,22.0,66.0,51.867219917
5.0,22.0,66.0,37.34439834
5.0,22.0,66.0,57.676348548
5.0,22.0,66.0,46.887966805
5.0,22.0,66.0,49.79253112
5.0,22.0,66.0,39.004149378
5.0,22.0,66.0,57.261410788
5.0,22.0,66.0,46.058091286
5.0,22.0,66.0,44.398340249
5.0,22.0,66.0,60.165975104
5.0,22.0,66.0,53.941908714
5.0,22.0,66.0,36.929460581
5.0,22.0,66.0,40.663900415
5.0,22.0,66.0,49.377593361
5.0,22.0,66.0,63.485477178
5.0,22.0,66.0,34.854771784
5.0,22.0,66.0,53.112033195
5.0,22.0,66.0,51.037344398
5.0,22.0,66.0,57.676348548
5.0,22.0,66.0,51.452282158
5.0,22.0,66.0,52.697095436
5.0,22.0,66.0,47.717842324
5.0,22.0,66.0,58.921161826
5.0,22.0,66.0,42.738589212
5.0,22.0,66.0,53.941908714
5.0,23.0,67.0,63.070539419
5.0,23.0,67.0,78.008298755
5.0,23.0,67.0,60.580912863
5.0,23.0,67.0,68.049792531
5.0,23.0,67.0,52.697095436
5.0,23.0,67.0,67.634854772
5.0,23.0,67.0,52.282157676
5.0,23.0,67.0,65.145228216
5.0,23.0,67.0,37.34439834
5.0,23.0,67.0,37.34439834
5.0,23.0,67.0,31.53526971
5.0,23.0,67.0,52.282157676
5.0,23.0,67.0,45.643153527
5.0,23.0,67.0,60.995850622
5.0,23.0,67.0,61.825726141
5.0,23.0,67.0,48.962655602
5.0,23.0,67.0,56.846473029
5.0,23.0,67.0,56.01659751
5.0,23.0,67.0,71.784232365
5.0,23.0,67.0,51.867219917
5.0,23.0,67.0,48.547717842
5.0,23.0,67.0,66.390041494
5.0,23.0,67.0,49.79253112
5.0,23.0,67.0,46.887966805
5.0,23.0,67.0,59.336099585
5.0,23.0,67.0,59.751037344
5.0,23.0,67.0,55.601659751
5.0,23.0,67.0,50.622406639
5.0,23.0,67.0,63.070539419
5.0,23.0,67.0,50.20746888
5.0,23.0,67.0,60.580912863
5.0,23.0,67.0,39.004149378
5.0,23.0,67.0,39.419087137
5.0,23.0,67.0,65.975103734
5.0,23.0,67.0,49.79253112
5.0,23.0,67.0,43.56846473
5.0,23.0,67.0,60.165975104
5.0,23.0,67.0,35.269709544
5.0,23.0,67.0,68.049792531
5.0,23.0,67.0,68.46473029
5.0,23.0,67.0,53.941908714
5.0,23.0,67.0,75.933609959
5.0,23.0,67.0,72.199170124
5.0,23.0,67.0,60.165975104
5.0,23.0,67.0,46.887966805
5.0,23.0,67.0,59.751037344
5.0,23.0,67.0,68.049792531
5.0,23.0,67.0,68.87966805
5.0,23.0,67.0,71.369294606
5.0,23.0,67.0,43.153526971
5.0,23.0,68.0,60.995850622
5.0,23.0,68.0,55.186721992
5.0,23.0,68.0,48.547717842
5.0,23.0,68.0,72.199170124
5.0,23.0,68.0,63.900414938
5.0,23.0,68.0,60.580912863
5.0,23.0,68.0,46.887966805
5.0,23.0,68.0,49.79253112
5.0,23.0,68.0,56.846473029
5.0,23.0,68.0,43.98340249
5.0,23.0,68.0,58.091286307
5.0,23.0,68.0,67.219917012
5.0,23.0,68.0,64.315352697
5.0,23.0,68.0,59.751037344
5.0,23.0,68.0,60.580912863
5.0,23.0,68.0,45.643153527
5.0,23.0,68.0,65.560165975
5.0,23.0,68.0,75.10373444
5.0,23.0,68.0,51.037344398
5.0,23.0,68.0,75.10373444
5.0,23.0,68.0,55.186721992
5.0,23.0,68.0,43.153526971
5.0,23.0,68.0,43.98340249
5.0,23.0,68.0,71.369294606
5.0,23.0,68.0,54.771784232
5.0,23.0,68.0,64.315352697
5.0,23.0,68.0,68.46473029
5.0,23.0,68.0,47.302904564
5.0,23.0,68.0,73.029045643
5.0,23.0,68.0,61.410788382
5.0,23.0,68.0,45.643153527
5.0,23.0,68.0,72.614107884
5.0,23.0,68.0,61.410788382
5.0,23.0,68.0,60.165975104
5.0,23.0,68.0,63.485477178
5.0,23.0,68.0,58.921161826
5.0,23.0,68.0,51.452282158
5.0,23.0,68.0,58.091286307
5.0,23.0,68.0,51.452282158
5.0,23.0,68.0,51.452282158
5.0,23.0,68.0,52.697095436
5.0,23.0,68.0,42.738589212
5.0,23.0,68.0,41.908713693
5.0,23.0,68.0,69.294605809
5.0,23.0,68.0,62.65560166
5.0,23.0,68.0,46.887966805
5.0,23.0,68.0,68.46473029
5.0,23.0,68.0,66.804979253
5.0,23.0,68.0,66.390041494
5.0,23.0,68.0,70.954356846
5.0,23.0,69.0,47.302904564
5.0,23.0,69.0,48.132780083
5.0,23.0,69.0,46.887966805
5.0,23.0,69.0,59.336099585
5.0,23.0,69.0,68.87966805
5.0,23.0,69.0,50.20746888
5.0,23.0,69.0,41.908713693
5.0,23.0,69.0,57.676348548
5.0,23.0,69.0,42.738589212
5.0,23.0,69.0,49.79253112
5.0,23.0,69.0,40.248962656
5.0,23.0,69.0,51.037344398
5.0,23.0,69.0,36.099585062
5.0,23.0,69.0,41.908713693
5.0,23.0,69.0,41.493775934
5.0,23.0,69.0,61.825726141
5.0,23.0,69.0,36.099585062
5.0,23.0,69.0,54.356846473
5.0,23.0,69.0,56.43153527
5.0,23.0,69.0,48.962655602
5.0,23.0,69.0,66.804979253
5.0,23.0,69.0,52.282157676
5.0,23.0,69.0,55.601659751
5.0,23.0,69.0,49.79253112
5.0,23.0,69.0,65.145228216
5.0,23.0,69.0,59.336099585
5.0,23.0,69.0,56.846473029
5.0,23.0,69.0,43.98340249
5.0,23.0,69.0,58.091286307
5.0,23.0,69.0,53.941908714
5.0,23.0,69.0,48.547717842
5.0,23.0,69.0,52.697095436
5.0,23.0,69.0,32.365145228
5.0,23.0,69.0,51.452282158
5.0,23.0,69.0,48.962655602
5.0,23.0,69.0,56.01659751
5.0,23.0,69.0,53.941908714
5.0,23.0,69.0,53.941908714
5.0,23.0,69.0,52.282157676
5.0,23.0,69.0,60.580912863
5.0,23.0,69.0,56.43153527
5.0,23.0,69.0,55.186721992
5.0,23.0,69.0,49.79253112
5.0,23.0,69.0,55.601659751
5.0,23.0,69.0,50.622406639
5.0,23.0,69.0,41.908713693
5.0,23.0,69.0,54.356846473
5.0,23.0,69.0,38.174273859
5.0,23.0,69.0,50.622406639
5.0,23.0,69.0,42.323651452
5.0,24.0,70.0,56.01659751
5.0,24.0,70.0,43.98340249
5.0,24.0,70.0,43.153526971
5.0,24.0,70.0,56.43153527
5.0,24.0,70.0,53.526970954
5.0,24.0,70.0,48.962655602
5.0,24.0,70.0,54.771784232
5.0,24.0,70.0,49.79253112
5.0,24.0,70.0,57.261410788
5.0,24.0,70.0,54.771784232
5.0,24.0,70.0,53.526970954
5.0,24.0,70.0,56.43153527
5.0,24.0,70.0,48.132780083
5.0,24.0,70.0,54.771784232
5.0,24.0,70.0,44.398340249
5.0,24.0,70.0,64.315352697
5.0,24.0,70.0,56.846473029
5.0,24.0,70.0,66.804979253
5.0,24.0,70.0,63.900414938
5.0,24.0,70.0,60.995850622
5.0,24.0,70.0,63.070539419
5.0,24.0,70.0,58.921161826
5.0,24.0,70.0,51.867219917
5.0,24.0,70.0,59.336099585
5.0,24.0,70.0,61.410788382
5.0,24.0,70.0,40.248962656
5.0,24.0,70.0,53.526970954
5.0,24.0,70.0,58.506224066
5.0,24.0,70.0,65.560165975
5.0,24.0,70.0,40.248962656
5.0,24.0,70.0,54.771784232
5.0,24.0,70.0,44.398340249
5.0,24.0,70.0,56.846473029
5.0,24.0,70.0,53.526970954
5.0,24.0,70.0,49.377593361
5.0,24.0,70.0,67.219917012
5.0,24.0,70.0,53.112033195
5.0,24.0,70.0,51.037344398
5.0,24.0,70.0,51.037344398
5.0,24.0,70.0,59.336099585
5.0,24.0,70.0,59.336099585
5.0,24.0,70.0,60.580912863
5.0,24.0,70.0,63.070539419
5.0,24.0,70.0,64.315352697
5.0,24.0,70.0,45.228215768
5.0,24.0,70.0,63.070539419
5.0,24.0,70.0,56.846473029
5.0,24.0,70.0,60.165975104
5.0,24.0,70.0,55.601659751
5.0,24.0,70.0,55.601659751
5.0,24.0,71.0,76.348547718
5.0,24.0,71.0,54.356846473
5.0,24.0,71.0,57.676348548
5.0,24.0,71.0,58.921161826
5.0,24.0,71.0,68.87966805
5.0,24.0,71.0,59.751037344
5.0,24.0,71.0,74.68879668
5.0,24.0,71.0,64.730290456
5.0,24.0,71.0,83.402489627
5.0,24.0,71.0,68.87966805
5.0,24.0,71.0,56.846473029
5.0,24.0,71.0,58.091286307
5.0,24.0,71.0,51.037344398
5.0,24.0,71.0,59.751037344
5.0,24.0,71.0,89.211618257
5.0,24.0,71.0,50.20746888
5.0,24.0,71.0,52.282157676
5.0,24.0,71.0,70.124481328
5.0,24.0,71.0,62.65560166
5.0,24.0,71.0,62.65560166
5.0,24.0,71.0,73.443983402
5.0,24.0,71.0,69.709543568
5.0,24.0,71.0,58.091286307
5.0,24.0,71.0,61.410788382
5.0,24.0,71.0,52.697095436
5.0,24.0,71.0,68.87966805
5.0,24.0,71.0,61.410788382
5.0,24.0,71.0,51.452282158
5.0,24.0,71.0,63.070539419
5.0,24.0,71.0,60.580912863
5.0,24.0,71.0,47.717842324
5.0,24.0,71.0,60.995850622
5.0,24.0,71.0,51.037344398
5.0,24.0,71.0,68.049792531
5.0,24.0,71.0,72.199170124
5.0,24.0,71.0,49.79253112
5.0,24.0,71.0,63.900414938
5.0,24.0,71.0,58.506224066
5.0,24.0,71.0,67.219917012
5.0,24.0,71.0,56.846473029
5.0,24.0,71.0,51.867219917
5.0,24.0,71.0,61.825726141
5.0,24.0,71.0,65.560165975
5.0,24.0,71.0,53.526970954
5.0,24.0,71.0,48.132780083
5.0,24.0,71.0,59.751037344
5.0,24.0,71.0,51.037344398
5.0,24.0,71.0,51.867219917
5.0,24.0,71.0,52.697095436
5.0,24.0,71.0,51.452282158
5.0,24.0,72.0,58.091286307
5.0,24.0,72.0,62.2406639
5.0,24.0,72.0,60.995850622
5.0,24.0,72.0,45.643153527
5.0,24.0,72.0,64.730290456
5.0,24.0,72.0,52.697095436
5.0,24.0,72.0,51.037344398
5.0,24.0,72.0,51.037344398
5.0,24.0,72.0,36.099585062
5.0,24.0,72.0,36.929460581
5.0,24.0,72.0,48.547717842
5.0,24.0,72.0,64.730290456
5.0,24.0,72.0,61.410788382
5.0,24.0,72.0,62.65560166
5.0,24.0,72.0,48.132780083
5.0,24.0,72.0,49.377593361
5.0,24.0,72.0,62.65560166
5.0,24.0,72.0,56.43153527
5.0,24.0,72.0,51.037344398
5.0,24.0,72.0,52.697095436
5.0,24.0,72.0,57.676348548
5.0,24.0,72.0,49.79253112
5.0,24.0,72.0,52.282157676
5.0,24.0,72.0,61.410788382
5.0,24.0,72.0,57.676348548
5.0,24.0,72.0,62.2406639
5.0,24.0,72.0,52.697095436
5.0,24.0,72.0,43.98340249
5.0,24.0,72.0,53.112033195
5.0,24.0,72.0,58.921161826
5.0,24.0,72.0,50.622406639
5.0,24.0,72.0,56.01659751
5.0,24.0,72.0,55.186721992
5.0,24.0,72.0,58.921161826
5.0,24.0,72.0,49.377593361
5.0,24.0,72.0,58.091286307
5.0,24.0,72.0,58.506224066
5.0,24.0,72.0,44.813278008
5.0,24.0,72.0,58.091286307
5.0,24.0,72.0,61.410788382
5.0,24.0,72.0,45.643153527
5.0,24.0,72.0,60.995850622
5.0,24.0,72.0,42.323651452
5.0,24.0,72.0,43.98340249
5.0,24.0,72.0,56.01659751
5.0,24.0,72.0,48.547717842
5.0,24.0,72.0,42.323651452
5.0,24.0,72.0,48.962655602
5.0,24.0,72.0,44.398340249
5.0,24.0,72.0,49.377593361
200.0,25.0,73.0,38.174273859
200.0,25.0,73.0,36.929460581
200.0,25.0,73.0,33.195020747
200.0,25.0,73.0,34.854771784
200.0,25.0,73.0,36.514522822
200.0,25.0,73.0,41.908713693
200.0,25.0,73.0,33.609958506
200.0,25.0,73.0,37.34439834
200.0,25.0,73.0,34.439834025
200.0,25.0,73.0,41.493775934
200.0,25.0,73.0,40.663900415
200.0,25.0,73.0,37.7593361
200.0,25.0,73.0,41.493775934
200.0,25.0,73.0,35.684647303
200.0,25.0,73.0,36.514522822
200.0,25.0,73.0,34.439834025
200.0,25.0,73.0,35.684647303
200.0,25.0,73.0,44.813278008
200.0,25.0,73.0,59.336099585
200.0,25.0,73.0,36.099585062
200.0,25.0,73.0,45.643153527
200.0,25.0,73.0,40.248962656
200.0,25.0,73.0,37.7593361
200.0,25.0,73.0,43.153526971
200.0,25.0,73.0,47.302904564
200.0,25.0,73.0,44.813278008
200.0,25.0,73.0,37.34439834
200.0,25.0,73.0,41.078838174
200.0,25.0,73.0,43.56846473
200.0,25.0,73.0,41.908713693
200.0,25.0,73.0,36.929460581
200.0,25.0,73.0,41.493775934
200.0,25.0,73.0,43.153526971
200.0,25.0,73.0,35.269709544
200.0,25.0,73.0,41.908713693
200.0,25.0,73.0,38.174273859
200.0,25.0,73.0,34.439834025
200.0,25.0,73.0,51.452282158
200.0,25.0,73.0,33.195020747
200.0,25.0,73.0,41.078838174
200.0,25.0,73.0,45.228215768
200.0,25.0,73.0,39.419087137
200.0,25.0,73.0,47.302904564
200.0,25.0,73.0,40.663900415
200.0,25.0,73.0,55.601659751
200.0,25.0,73.0,49.79253112
200.0,25.0,73.0,43.98340249
200.0,25.0,73.0,38.174273859
200.0,25.0,73.0,46.473029046
200.0,25.0,73.0,42.323651452
200.0,25.0,74.0,52.282157676
200.0,25.0,74.0,50.20746888
200.0,25.0,74.0,46.887966805
200.0,25.0,74.0,30.290456432
200.0,25.0,74.0,52.282157676
200.0,25.0,74.0,45.643153527
200.0,25.0,74.0,39.004149378
200.0,25.0,74.0,49.377593361
200.0,25.0,74.0,49.377593361
200.0,25.0,74.0,48.547717842
200.0,25.0,74.0,45.643153527
200.0,25.0,74.0,44.813278008
200.0,25.0,74.0,39.419087137
200.0,25.0,74.0,66.390041494
200.0,25.0,74.0,41.493775934
200.0,25.0,74.0,39.834024896
200.0,25.0,74.0,37.34439834
200.0,25.0,74.0,34.439834025
200.0,25.0,74.0,34.024896266
200.0,25.0,74.0,38.589211618
200.0,25.0,74.0,34.439834025
200.0,25.0,74.0,31.950207469
200.0,25.0,74.0,30.705394191
200.0,25.0,74.0,36.929460581
200.0,25.0,74.0,53.941908714
200.0,25.0,74.0,40.248962656
200.0,25.0,74.0,45.643153527
200.0,25.0,74.0,38.174273859
200.0,25.0,74.0,33.609958506
200.0,25.0,74.0,26.141078838
200.0,25.0,74.0,54.356846473
200.0,25.0,74.0,55.186721992
200.0,25.0,74.0,51.037344398
200.0,25.0,74.0,44.813278008
200.0,25.0,74.0,37.7593361
200.0,25.0,74.0,37.34439834
200.0,25.0,74.0,35.684647303
200.0,25.0,74.0,38.589211618
200.0,25.0,74.0,52.697095436
200.0,25.0,74.0,48.962655602
200.0,25.0,74.0,36.099585062
200.0,25.0,74.0,31.12033195
200.0,25.0,74.0,58.091286307
200.0,25.0,74.0,56.43153527
200.0,25.0,74.0,43.153526971
200.0,25.0,74.0,38.589211618
200.0,25.0,74.0,35.269709544
200.0,25.0,74.0,62.65560166
200.0,25.0,74.0,43.153526971
200.0,25.0,74.0,59.751037344
200.0,25.0,75.0,45.228215768
200.0,25.0,75.0,44.813278008
200.0,25.0,75.0,52.282157676
200.0,25.0,75.0,41.078838174
200.0,25.0,75.0,37.34439834
200.0,25.0,75.0,36.514522822
200.0,25.0,75.0,55.186721992
200.0,25.0,75.0,40.248962656
200.0,25.0,75.0,39.004149378
200.0,25.0,75.0,65.145228216
200.0,25.0,75.0,41.078838174
200.0,25.0,75.0,59.336099585
200.0,25.0,75.0,48.547717842
200.0,25.0,75.0,39.834024896
200.0,25.0,75.0,43.153526971
200.0,25.0,75.0,47.717842324
200.0,25.0,75.0,48.132780083
200.0,25.0,75.0,43.153526971
200.0,25.0,75.0,38.589211618
200.0,25.0,75.0,43.153526971
200.0,25.0,75.0,42.738589212
200.0,25.0,75.0,36.514522822
200.0,25.0,75.0,43.98340249
200.0,25.0,75.0,49.79253112
200.0,25.0,75.0,44.398340249
200.0,25.0,75.0,45.643153527
200.0,25.0,75.0,40.663900415
200.0,25.0,75.0,46.058091286
200.0,25.0,75.0,51.452282158
200.0,25.0,75.0,44.813278008
200.0,25.0,75.0,48.132780083
200.0,25.0,75.0,41.493775934
200.0,25.0,75.0,35.269709544
200.0,25.0,75.0,39.004149378
200.0,25.0,75.0,42.738589212
200.0,25.0,75.0,46.887966805
200.0,25.0,75.0,39.419087137
200.0,25.0,75.0,32.365145228
200.0,25.0,75.0,40.248962656
200.0,25.0,75.0,38.589211618
200.0,25.0,75.0,47.717842324
200.0,25.0,75.0,41.493775934
200.0,25.0,75.0,42.738589212
200.0,25.0,75.0,49.79253112
200.0,25.0,75.0,47.717842324
200.0,25.0,75.0,52.282157676
200.0,25.0,75.0,61.410788382
200.0,25.0,75.0,43.153526971
200.0,25.0,75.0,38.174273859
200.0,25.0,75.0,50.20746888
200.0,26.0,76.0,52.282157676
200.0,26.0,76.0,41.078838174
200.0,26.0,76.0,51.037344398
200.0,26.0,76.0,46.058091286
200.0,26.0,76.0,53.941908714
200.0,26.0,76.0,50.622406639
200.0,26.0,76.0,63.485477178
200.0,26.0,76.0,51.867219917
200.0,26.0,76.0,50.622406639
200.0,26.0,76.0,46.058091286
200.0,26.0,76.0,44.398340249
200.0,26.0,76.0,53.941908714
200.0,26.0,76.0,43.98340249
200.0,26.0,76.0,46.473029046
200.0,26.0,76.0,45.228215768
200.0,26.0,76.0,55.601659751
200.0,26.0,76.0,48.962655602
200.0,26.0,76.0,51.037344398
200.0,26.0,76.0,58.921161826
200.0,26.0,76.0,46.887966805
200.0,26.0,76.0,56.43153527
200.0,26.0,76.0,48.547717842
200.0,26.0,76.0,53.112033195
200.0,26.0,76.0,45.228215768
200.0,26.0,76.0,53.112033195
200.0,26.0,76.0,43.153526971
200.0,26.0,76.0,48.547717842
200.0,26.0,76.0,58.921161826
200.0,26.0,76.0,41.908713693
200.0,26.0,76.0,54.771784232
200.0,26.0,76.0,47.302904564
200.0,26.0,76.0,48.547717842
200.0,26.0,76.0,57.261410788
200.0,26.0,76.0,57.676348548
200.0,26.0,76.0,53.941908714
200.0,26.0,76.0,46.058091286
200.0,26.0,76.0,53.112033195
200.0,26.0,76.0,42.323651452
200.0,26.0,76.0,43.98340249
200.0,26.0,76.0,55.601659751
200.0,26.0,76.0,51.452282158
200.0,26.0,76.0,56.43153527
200.0,26.0,76.0,46.473029046
200.0,26.0,76.0,51.037344398
200.0,26.0,76.0,48.547717842
200.0,26.0,76.0,47.302904564
200.0,26.0,76.0,39.004149378
200.0,26.0,76.0,59.336099585
200.0,26.0,76.0,38.589211618
200.0,26.0,76.0,55.601659751
200.0,26.0,77.0,60.995850622
200.0,26.0,77.0,53.526970954
200.0,26.0,77.0,41.493775934
200.0,26.0,77.0,46.473029046
200.0,26.0,77.0,41.908713693
200.0,26.0,77.0,48.132780083
200.0,26.0,77.0,49.377593361
200.0,26.0,77.0,43.98340249
200.0,26.0,77.0,38.174273859
200.0,26.0,77.0,41.908713693
200.0,26.0,77.0,43.56846473
200.0,26.0,77.0,41.078838174
200.0,26.0,77.0,48.962655602
200.0,26.0,77.0,41.493775934
200.0,26.0,77.0,38.174273859
200.0,26.0,77.0,39.834024896
200.0,26.0,77.0,31.53526971
200.0,26.0,77.0,45.643153527
200.0,26.0,77.0,42.738589212
200.0,26.0,77.0,48.962655602
200.0,26.0,77.0,28.215767635
200.0,26.0,77.0,63.900414938
200.0,26.0,77.0,38.589211618
200.0,26.0,77.0,45.643153527
200.0,26.0,77.0,41.908713693
200.0,26.0,77.0,60.995850622
200.0,26.0,77.0,37.7593361
200.0,26.0,77.0,26.970954357
200.0,26.0,77.0,34.439834025
200.0,26.0,77.0,54.356846473
200.0,26.0,77.0,35.269709544
200.0,26.0,77.0,31.53526971
200.0,26.0,77.0,49.377593361
200.0,26.0,77.0,42.323651452
200.0,26.0,77.0,52.282157676
200.0,26.0,77.0,47.302904564
200.0,26.0,77.0,46.473029046
200.0,26.0,77.0,44.398340249
200.0,26.0,77.0,48.547717842
200.0,26.0,77.0,48.547717842
200.0,26.0,77.0,41.493775934
200.0,26.0,77.0,39.419087137
200.0,26.0,77.0,51.867219917
200.0,26.0,77.0,46.887966805
200.0,26.0,77.0,48.962655602
200.0,26.0,77.0,35.684647303
200.0,26.0,77.0,43.153526971
200.0,26.0,77.0,43.56846473
200.0,26.0,77.0,39.834024896
200.0,26.0,77.0,42.738589212
200.0,26.0,78.0,46.058091286
200.0,26.0,78.0,68.049792531
200.0,26.0,78.0,43.153526971
200.0,26.0,78.0,45.228215768
200.0,26.0,78.0,50.622406639
200.0,26.0,78.0,48.962655602
200.0,26.0,78.0,43.153526971
200.0,26.0,78.0,50.622406639
200.0,26.0,78.0,44.813278008
200.0,26.0,78.0,42.323651452
200.0,26.0,78.0,42.738589212
200.0,26.0,78.0,36.929460581
200.0,26.0,78.0,59.336099585
200.0,26.0,78.0,46.887966805
200.0,26.0,78.0,49.377593361
200.0,26.0,78.0,54.771784232
200.0,26.0,78.0,36.929460581
200.0,26.0,78.0,47.302904564
200.0,26.0,78.0,66.804979253
200.0,26.0,78.0,45.228215768
200.0,26.0,78.0,51.452282158
200.0,26.0,78.0,50.20746888
200.0,26.0,78.0,54.356846473
200.0,26.0,78.0,45.643153527
200.0,26.0,78.0,38.589211618
200.0,26.0,78.0,46.473029046
200.0,26.0,78.0,52.282157676
200.0,26.0,78.0,43.98340249
200.0,26.0,78.0,49.377593361
200.0,26.0,78.0,41.908713693
