COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,MONYR
U.S.A.,California,,1247.12,1716.32,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,California,,1139.68,999.6,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,California,,2521.44,2518.72,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,California,,2147.44,2669.68,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,California,,1611.6,886.72,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,California,,741.2,2114.8,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,California,,519.52,1523.2,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,California,,641.92,2054.96,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,California,,2660.16,730.32,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,California,,2669.68,2511.92,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,California,,2197.76,1210.4,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,California,,1052.64,881.28,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,California,,767.04,2669.68,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,California,,2607.12,2656.08,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,California,,2325.6,73.44,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,California,,2087.6,1530.0,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,California,,435.2,913.92,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,California,,2069.92,1602.08,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,California,,2389.52,538.56,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,California,,1361.36,507.28,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,California,,2596.24,2234.48,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,California,,1122.0,2804.32,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,California,,1769.36,1519.12,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,California,,705.84,986.0,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,California,,2618.0,1608.88,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,California,,1732.64,1702.72,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,California,,932.96,2872.32,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,California,,1799.28,111.52,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,California,,2378.64,274.72,FURNITURE,SOFA,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,1206.32,1224.0,FURNITURE,SOFA,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1203.6,1173.68,FURNITURE,SOFA,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,700.4,1115.2,FURNITURE,SOFA,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,1800.64,2114.8,FURNITURE,SOFA,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,1048.56,265.2,FURNITURE,SOFA,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,1487.84,85.68,FURNITURE,SOFA,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,2390.88,833.68,FURNITURE,SOFA,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,2449.36,1366.8,FURNITURE,SOFA,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,1604.8,379.44,FURNITURE,SOFA,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,1929.84,16.32,FURNITURE,SOFA,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,2075.36,650.08,FURNITURE,SOFA,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,889.44,2420.8,FURNITURE,BED,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,248.88,858.16,FURNITURE,BED,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1595.28,1905.36,FURNITURE,BED,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,1268.88,1301.52,FURNITURE,BED,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,2516.0,2355.52,FURNITURE,BED,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,1256.64,2210.0,FURNITURE,BED,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,1666.0,660.96,FURNITURE,BED,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,1872.72,731.68,FURNITURE,BED,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1263.44,2284.8,FURNITURE,BED,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,323.68,2686.0,FURNITURE,BED,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,1632.0,939.76,FURNITURE,BED,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,527.68,2433.04,FURNITURE,BED,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1591.2,490.96,OFFICE,CHAIR,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,73.44,2239.92,OFFICE,CHAIR,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,2044.08,1739.44,OFFICE,CHAIR,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,2000.56,2329.68,OFFICE,CHAIR,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,167.28,2739.04,OFFICE,CHAIR,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,13.6,2603.04,OFFICE,CHAIR,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,648.72,1679.6,OFFICE,CHAIR,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,1097.52,496.4,OFFICE,CHAIR,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1478.32,2645.2,OFFICE,CHAIR,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,2545.92,189.04,OFFICE,CHAIR,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,1576.24,945.2,OFFICE,CHAIR,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,1015.92,2851.92,OFFICE,CHAIR,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,338.64,2887.28,OFFICE,DESK,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,307.36,1551.76,OFFICE,DESK,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1753.04,2052.24,OFFICE,DESK,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,160.48,1112.48,OFFICE,DESK,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,2707.76,739.84,OFFICE,DESK,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,2492.88,2781.2,OFFICE,DESK,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,621.52,2456.16,OFFICE,DESK,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,2038.64,1565.36,OFFICE,DESK,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,753.44,1400.8,OFFICE,DESK,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,2613.92,811.92,OFFICE,DESK,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,2514.64,1289.28,OFFICE,DESK,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,1432.08,1648.32,OFFICE,DESK,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,2812.48,636.48,FURNITURE,SOFA,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,1160.08,2272.56,FURNITURE,SOFA,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1045.84,2176.0,FURNITURE,SOFA,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,2715.92,624.24,FURNITURE,SOFA,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,2703.68,2291.6,FURNITURE,SOFA,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,157.76,1272.96,FURNITURE,SOFA,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,208.08,1755.76,FURNITURE,SOFA,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,2038.64,2503.76,FURNITURE,SOFA,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,2260.32,2109.36,FURNITURE,SOFA,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,1610.24,1962.48,FURNITURE,SOFA,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,2511.92,2155.6,FURNITURE,SOFA,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,2477.92,2389.52,FURNITURE,SOFA,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1680.96,499.12,FURNITURE,BED,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2040.0,998.24,FURNITURE,BED,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,2068.56,1876.8,FURNITURE,BED,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,349.52,2272.56,FURNITURE,BED,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,2214.08,280.16,FURNITURE,BED,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,8.16,988.72,FURNITURE,BED,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,690.88,975.12,FURNITURE,BED,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,1024.08,579.36,FURNITURE,BED,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1452.48,2169.2,FURNITURE,BED,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,320.96,1600.72,FURNITURE,BED,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,1917.6,2713.2,FURNITURE,BED,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,398.48,1311.04,FURNITURE,BED,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1547.68,647.36,OFFICE,CHAIR,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,709.92,1612.96,OFFICE,CHAIR,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1531.36,579.36,OFFICE,CHAIR,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,641.92,2348.72,OFFICE,CHAIR,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,108.8,2687.36,OFFICE,CHAIR,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,641.92,852.72,OFFICE,CHAIR,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,533.12,1736.72,OFFICE,CHAIR,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,174.08,1135.6,OFFICE,CHAIR,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1176.4,338.64,OFFICE,CHAIR,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,1319.2,2385.44,OFFICE,CHAIR,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,718.08,2027.76,OFFICE,CHAIR,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,2501.04,138.72,OFFICE,CHAIR,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,569.84,1508.24,OFFICE,DESK,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2615.28,43.52,OFFICE,DESK,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,368.56,1195.44,OFFICE,DESK,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,1100.24,2291.6,OFFICE,DESK,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,935.68,340.0,OFFICE,DESK,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,155.04,636.48,OFFICE,DESK,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,2732.24,650.08,OFFICE,DESK,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,1274.32,2306.56,OFFICE,DESK,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,769.76,2484.72,OFFICE,DESK,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,962.88,1611.6,OFFICE,DESK,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,170.0,443.36,OFFICE,DESK,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,248.88,1812.88,OFFICE,DESK,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,511.36,2360.96,FURNITURE,SOFA,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2025.04,1976.08,FURNITURE,SOFA,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1203.6,1173.68,FURNITURE,SOFA,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,387.6,398.48,FURNITURE,SOFA,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,1879.52,2380.0,FURNITURE,SOFA,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,1546.32,2079.44,FURNITURE,SOFA,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,548.08,149.6,FURNITURE,SOFA,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,157.76,2709.12,FURNITURE,SOFA,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,333.2,2362.32,FURNITURE,SOFA,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,2457.52,1041.76,FURNITURE,SOFA,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,753.44,816.0,FURNITURE,SOFA,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,1576.24,1500.08,FURNITURE,SOFA,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,564.4,1074.4,FURNITURE,BED,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,1811.52,1600.72,FURNITURE,BED,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1326.0,1468.8,FURNITURE,BED,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,442.0,722.16,FURNITURE,BED,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,1648.32,2739.04,FURNITURE,BED,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,356.32,82.96,FURNITURE,BED,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,2336.48,1746.24,FURNITURE,BED,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,2227.68,2030.48,FURNITURE,BED,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,2059.04,1841.44,FURNITURE,BED,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,1954.32,522.24,FURNITURE,BED,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,454.24,236.64,FURNITURE,BED,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,1841.44,1054.0,FURNITURE,BED,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1003.68,146.88,OFFICE,CHAIR,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,1768.0,1513.68,OFFICE,CHAIR,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1350.48,1366.8,OFFICE,CHAIR,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,1850.96,646.0,OFFICE,CHAIR,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,386.24,862.24,OFFICE,CHAIR,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,2479.28,954.72,OFFICE,CHAIR,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,1913.52,1278.4,OFFICE,CHAIR,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,2192.32,1485.12,OFFICE,CHAIR,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,2234.48,2148.8,OFFICE,CHAIR,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,689.52,829.6,OFFICE,CHAIR,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,2343.28,1200.88,OFFICE,CHAIR,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,918.0,2758.08,OFFICE,CHAIR,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,582.08,2030.48,OFFICE,DESK,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2015.52,1657.84,OFFICE,DESK,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1011.84,337.28,OFFICE,DESK,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,2278.0,375.36,OFFICE,DESK,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,413.44,1345.04,OFFICE,DESK,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,1418.48,2608.48,OFFICE,DESK,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,2473.84,2035.92,OFFICE,DESK,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,131.92,2099.84,OFFICE,DESK,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1816.96,2779.84,OFFICE,DESK,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,2094.4,1962.48,OFFICE,DESK,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,46.24,2109.36,OFFICE,DESK,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,2454.8,1640.16,OFFICE,DESK,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1666.0,481.44,FURNITURE,SOFA,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,1474.24,979.2,FURNITURE,SOFA,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1766.64,2245.36,FURNITURE,SOFA,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,1788.4,1770.72,FURNITURE,SOFA,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,1557.2,2288.88,FURNITURE,SOFA,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,2182.8,2687.36,FURNITURE,SOFA,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,697.68,1589.84,FURNITURE,SOFA,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,496.4,1905.36,FURNITURE,SOFA,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,2582.64,2902.24,FURNITURE,SOFA,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,286.96,1141.04,FURNITURE,SOFA,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,2460.24,2732.24,FURNITURE,SOFA,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,1725.84,1748.96,FURNITURE,SOFA,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,106.08,1491.92,FURNITURE,BED,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2343.28,762.96,FURNITURE,BED,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,863.6,508.64,FURNITURE,BED,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,734.4,277.44,FURNITURE,BED,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,330.48,700.4,FURNITURE,BED,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,138.72,1714.96,FURNITURE,BED,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,2095.76,1521.84,FURNITURE,BED,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,2639.76,1433.44,FURNITURE,BED,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1568.08,1700.0,FURNITURE,BED,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,1292.0,36.72,FURNITURE,BED,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,2244.0,1204.96,FURNITURE,BED,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,1535.44,137.36,FURNITURE,BED,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1784.32,1860.48,OFFICE,CHAIR,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2220.88,1766.64,OFFICE,CHAIR,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1939.36,59.84,OFFICE,CHAIR,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,123.76,2110.72,OFFICE,CHAIR,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,1183.2,746.64,OFFICE,CHAIR,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,2405.84,379.44,OFFICE,CHAIR,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,2031.84,2462.96,OFFICE,CHAIR,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,413.44,795.6,OFFICE,CHAIR,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1161.44,2437.12,OFFICE,CHAIR,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,2462.96,2536.4,OFFICE,CHAIR,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,806.48,2759.44,OFFICE,CHAIR,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,144.16,2268.48,OFFICE,CHAIR,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1399.44,818.72,OFFICE,DESK,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2434.4,1957.04,OFFICE,DESK,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,2607.12,315.52,OFFICE,DESK,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,1233.52,568.48,OFFICE,DESK,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,2684.64,888.08,OFFICE,DESK,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,1026.8,2173.28,OFFICE,DESK,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,1262.08,2570.4,OFFICE,DESK,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,2619.36,1301.52,OFFICE,DESK,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1632.0,1283.84,OFFICE,DESK,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,2261.68,697.68,OFFICE,DESK,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,65.28,346.8,OFFICE,DESK,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,436.56,1729.92,OFFICE,DESK,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1350.48,975.12,FURNITURE,SOFA,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2125.68,909.84,FURNITURE,SOFA,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1414.4,918.0,FURNITURE,SOFA,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,1950.24,1474.24,FURNITURE,SOFA,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,1074.4,2796.16,FURNITURE,SOFA,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,2312.0,2031.84,FURNITURE,SOFA,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,2397.68,92.48,FURNITURE,SOFA,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,2177.36,2860.08,FURNITURE,SOFA,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,1272.96,236.64,FURNITURE,SOFA,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,2186.88,2362.32,FURNITURE,SOFA,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,1774.8,2336.48,FURNITURE,SOFA,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,983.28,1997.84,FURNITURE,SOFA,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,1519.12,1940.72,FURNITURE,BED,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,1649.68,2142.0,FURNITURE,BED,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,2740.4,505.92,FURNITURE,BED,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,806.48,300.56,FURNITURE,BED,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,1996.48,137.36,FURNITURE,BED,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,478.72,2237.2,FURNITURE,BED,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,247.52,1995.12,FURNITURE,BED,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,1400.8,2623.44,FURNITURE,BED,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,629.68,1192.72,FURNITURE,BED,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,2003.28,516.8,FURNITURE,BED,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,912.56,2849.2,FURNITURE,BED,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,930.24,1056.72,FURNITURE,BED,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,2581.28,2292.96,OFFICE,CHAIR,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,2264.4,2511.92,OFFICE,CHAIR,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,1438.88,1725.84,OFFICE,CHAIR,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,1648.32,1561.28,OFFICE,CHAIR,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,1645.6,214.88,OFFICE,CHAIR,1996.0,2.0,1994-05-01,1996-05-01
U.S.A.,California,,1283.84,2796.16,OFFICE,CHAIR,1996.0,2.0,1994-06-01,1996-06-01
U.S.A.,California,,1652.4,1672.8,OFFICE,CHAIR,1996.0,3.0,1994-07-01,1996-07-01
U.S.A.,California,,1705.44,2229.04,OFFICE,CHAIR,1996.0,3.0,1994-08-01,1996-08-01
U.S.A.,California,,2483.36,1748.96,OFFICE,CHAIR,1996.0,3.0,1994-09-01,1996-09-01
U.S.A.,California,,409.36,1398.08,OFFICE,CHAIR,1996.0,4.0,1994-10-01,1996-10-01
U.S.A.,California,,1543.6,1230.8,OFFICE,CHAIR,1996.0,4.0,1994-11-01,1996-11-01
U.S.A.,California,,2152.88,2312.0,OFFICE,CHAIR,1996.0,4.0,1994-12-01,1996-12-01
U.S.A.,California,,665.04,923.44,OFFICE,DESK,1996.0,1.0,1994-01-01,1996-01-01
U.S.A.,California,,1939.36,1400.8,OFFICE,DESK,1996.0,1.0,1994-02-01,1996-02-01
U.S.A.,California,,718.08,2632.96,OFFICE,DESK,1996.0,1.0,1994-03-01,1996-03-01
U.S.A.,California,,2076.72,1755.76,OFFICE,DESK,1996.0,2.0,1994-04-01,1996-04-01
U.S.A.,California,,281.52,2775.76,OFFICE,DESK,1996.0,2.0,1994-05-01,1996-05-01
