regionname,protractionname,date,oil,gas
Central,East Cameron Area,2005-06-01,449331.0,10329118.0
Central,East Cameron Area,2005-07-01,364382.0,9681987.0
Central,East Cameron Area,2005-08-01,308007.0,9015259.0
Central,East Cameron Area,2005-09-01,176225.0,5863040.0
Central,East Cameron Area,2005-10-01,32203.0,807964.0
Central,East Cameron Area,2005-11-01,40967.0,2624209.0
Central,East Cameron Area,2005-12-01,27908.0,3814248.0
Central,East Cameron Area,2006-01-01,88280.0,4636069.0
Central,East Cameron Area,2006-02-01,103395.0,4274452.0
Central,East Cameron Area,2006-03-01,129030.0,4449385.0
Central,Eugene Island Area,1996-01-01,3776478.0,44532737.0
Central,Eugene Island Area,1996-02-01,3628836.0,41583773.0
Central,Eugene Island Area,1996-03-01,3819156.0,43085766.0
Central,Eugene Island Area,1996-04-01,3738216.0,41448336.0
Central,Eugene Island Area,1996-05-01,3697131.0,43396226.0
Central,Eugene Island Area,1996-06-01,3486150.0,41340000.0
Central,Eugene Island Area,1996-07-01,3614494.0,42232447.0
Central,Eugene Island Area,1996-08-01,3533325.0,43581070.0
Central,Eugene Island Area,1996-09-01,3425087.0,42140512.0
Central,Eugene Island Area,1996-10-01,3579041.0,43526119.0
Central,Eugene Island Area,1996-11-01,3669285.0,43193828.0
Central,Eugene Island Area,1996-12-01,3801031.0,46357921.0
Central,Eugene Island Area,1997-01-01,3739071.0,45834839.0
Central,Eugene Island Area,1997-02-01,3343200.0,39925553.0
Central,Eugene Island Area,1997-03-01,3668245.0,44557787.0
Central,Eugene Island Area,1997-04-01,3390364.0,41151742.0
Central,Eugene Island Area,1997-05-01,3448730.0,41589708.0
Central,Eugene Island Area,1997-06-01,3408193.0,39510806.0
Central,Eugene Island Area,1997-07-01,3357402.0,40268722.0
Central,Eugene Island Area,1997-08-01,3631972.0,41079631.0
Central,Eugene Island Area,1997-09-01,3744061.0,42067559.0
Central,Eugene Island Area,1997-10-01,3755879.0,41709004.0
Central,Eugene Island Area,1997-11-01,3656119.0,41956178.0
Central,Eugene Island Area,1997-12-01,3774104.0,44067794.0
Central,Eugene Island Area,1998-01-01,3950034.0,45022244.0
Central,Eugene Island Area,1998-02-01,3531172.0,41591661.0
Central,Eugene Island Area,1998-03-01,3961371.0,44944692.0
Central,Eugene Island Area,1998-04-01,3781041.0,42817337.0
Central,Eugene Island Area,1998-05-01,3717343.0,44172617.0
Central,Eugene Island Area,1998-06-01,3539130.0,41308978.0
Central,Eugene Island Area,1998-07-01,3681515.0,41833637.0
Central,Eugene Island Area,1998-08-01,3710781.0,41380579.0
Central,Eugene Island Area,1998-09-01,2618865.0,31056725.0
Central,Eugene Island Area,1998-10-01,3587323.0,42412458.0
Central,Eugene Island Area,1998-11-01,3355365.0,39181877.0
Central,Eugene Island Area,1998-12-01,3306092.0,38984592.0
Central,Eugene Island Area,1999-01-01,3260857.0,39022556.0
Central,Eugene Island Area,1999-02-01,2915037.0,35626120.0
Central,Eugene Island Area,1999-03-01,3239614.0,37925313.0
Central,Eugene Island Area,1999-04-01,3047125.0,36578822.0
Central,Eugene Island Area,1999-05-01,3063333.0,38218783.0
Central,Eugene Island Area,1999-06-01,2929738.0,35663099.0
Central,Eugene Island Area,1999-07-01,3091201.0,36158482.0
Central,Eugene Island Area,1999-08-01,2977033.0,35703105.0
Central,Eugene Island Area,1999-09-01,2869612.0,34561014.0
Central,Eugene Island Area,1999-10-01,3094714.0,35677605.0
Central,Eugene Island Area,1999-11-01,2966543.0,33214825.0
Central,Eugene Island Area,1999-12-01,3094178.0,33383460.0
Central,Eugene Island Area,2000-01-01,3073325.0,32349357.0
Central,Eugene Island Area,2000-02-01,2969634.0,30925116.0
Central,Eugene Island Area,2000-03-01,3079053.0,32372055.0
Central,Eugene Island Area,2000-04-01,3001394.0,31102040.0
Central,Eugene Island Area,2000-05-01,3001361.0,32358029.0
Central,Eugene Island Area,2000-06-01,2862482.0,32141802.0
Central,Eugene Island Area,2000-07-01,2898433.0,34528667.0
Central,Eugene Island Area,2000-08-01,2806915.0,34595362.0
Central,Eugene Island Area,2000-09-01,2656563.0,33414176.0
Central,Eugene Island Area,2000-10-01,2739255.0,34465613.0
Central,Eugene Island Area,2000-11-01,2521310.0,31962194.0
Central,Eugene Island Area,2000-12-01,2622872.0,35264056.0
Central,Eugene Island Area,2001-01-01,2964605.0,38556366.0
Central,Eugene Island Area,2001-02-01,2923354.0,36301567.0
Central,Eugene Island Area,2001-03-01,3379232.0,41305382.0
Central,Eugene Island Area,2001-04-01,3313272.0,39835849.0
Central,Eugene Island Area,2001-05-01,3292710.0,39574935.0
Central,Eugene Island Area,2001-06-01,3063887.0,37575476.0
Central,Eugene Island Area,2001-07-01,3030217.0,38001095.0
Central,Eugene Island Area,2001-08-01,2881224.0,36473932.0
Central,Eugene Island Area,2001-09-01,2895778.0,35584906.0
Central,Eugene Island Area,2001-10-01,2927452.0,35574202.0
Central,Eugene Island Area,2001-11-01,2696092.0,32952831.0
Central,Eugene Island Area,2001-12-01,2783945.0,31665837.0
Central,Eugene Island Area,2002-01-01,2588892.0,30522011.0
Central,Eugene Island Area,2002-02-01,2501145.0,27233392.0
Central,Eugene Island Area,2002-03-01,2793470.0,30700516.0
Central,Eugene Island Area,2002-04-01,2745365.0,29576880.0
Central,Eugene Island Area,2002-05-01,2821532.0,30407006.0
Central,Eugene Island Area,2002-06-01,2683214.0,28249707.0
Central,Eugene Island Area,2002-07-01,2708459.0,29034467.0
Central,Eugene Island Area,2002-08-01,2904453.0,31869374.0
Central,Eugene Island Area,2002-09-01,2440483.0,26139391.0
Central,Eugene Island Area,2002-10-01,1262141.0,15538094.0
Central,Eugene Island Area,2002-11-01,1757695.0,21015302.0
Central,Eugene Island Area,2002-12-01,2383546.0,25538923.0
Central,Eugene Island Area,2003-01-01,2506625.0,26413122.0
Central,Eugene Island Area,2003-02-01,2333752.0,25180318.0
Central,Eugene Island Area,2003-03-01,2506538.0,28413252.0
Central,Eugene Island Area,2003-04-01,2621035.0,28513024.0
Central,Eugene Island Area,2003-05-01,2695281.0,29806313.0
Central,Eugene Island Area,2003-06-01,2480652.0,28784207.0
Central,Eugene Island Area,2003-07-01,2627164.0,29407921.0
Central,Eugene Island Area,2003-08-01,2774176.0,29418483.0
Central,Eugene Island Area,2003-09-01,2559768.0,28694745.0
Central,Eugene Island Area,2003-10-01,2603096.0,29921947.0
Central,Eugene Island Area,2003-11-01,2255596.0,26543438.0
Central,Eugene Island Area,2003-12-01,2376206.0,26838957.0
Central,Eugene Island Area,2004-01-01,2255702.0,25064820.0
Central,Eugene Island Area,2004-02-01,2015641.0,22649384.0
Central,Eugene Island Area,2004-03-01,2294042.0,24780114.0
Central,Eugene Island Area,2004-04-01,2205992.0,24836385.0
Central,Eugene Island Area,2004-05-01,2252209.0,26122661.0
Central,Eugene Island Area,2004-06-01,2016661.0,23624635.0
Central,Eugene Island Area,2004-07-01,2062903.0,23627160.0
Central,Eugene Island Area,2004-08-01,2114819.0,23310714.0
Central,Eugene Island Area,2004-09-01,1759206.0,19327958.0
Central,Eugene Island Area,2004-10-01,2022296.0,21862732.0
Central,Eugene Island Area,2004-11-01,1908079.0,19934421.0
Central,Eugene Island Area,2004-12-01,1917220.0,19804631.0
Central,Eugene Island Area,2005-01-01,1945618.0,20672496.0
Central,Eugene Island Area,2005-02-01,1766804.0,18482241.0
Central,Eugene Island Area,2005-03-01,1953115.0,22911817.0
Central,Eugene Island Area,2005-04-01,1895445.0,22369375.0
Central,Eugene Island Area,2005-05-01,2027517.0,22712414.0
Central,Eugene Island Area,2005-06-01,1911571.0,20634415.0
Central,Eugene Island Area,2005-07-01,1844635.0,19275289.0
Central,Eugene Island Area,2005-08-01,1706712.0,19148477.0
Central,Eugene Island Area,2005-09-01,1205242.0,13232143.0
Central,Eugene Island Area,2005-10-01,433808.0,8150953.0
Central,Eugene Island Area,2005-11-01,640780.0,11367908.0
Central,Eugene Island Area,2005-12-01,909731.0,14220963.0
Central,Eugene Island Area,2006-01-01,995929.0,13015732.0
Central,Eugene Island Area,2006-02-01,866745.0,11663431.0
Central,Eugene Island Area,2006-03-01,968794.0,10665016.0
Central,Ewing Bank,1996-01-01,1852952.0,3585958.0
Central,Ewing Bank,1996-02-01,1747097.0,3289450.0
Central,Ewing Bank,1996-03-01,1829242.0,3245131.0
Central,Ewing Bank,1996-04-01,1685271.0,3136059.0
Central,Ewing Bank,1996-05-01,1733791.0,3099996.0
Central,Ewing Bank,1996-06-01,1686749.0,3151336.0
Central,Ewing Bank,1996-07-01,1613510.0,3157646.0
Central,Ewing Bank,1996-08-01,1530313.0,3229357.0
Central,Ewing Bank,1996-09-01,1377467.0,2973550.0
Central,Ewing Bank,1996-10-01,1447309.0,2997928.0
Central,Ewing Bank,1996-11-01,1612121.0,3411916.0
Central,Ewing Bank,1996-12-01,1369634.0,3110212.0
Central,Ewing Bank,1997-01-01,1401386.0,3944381.0
Central,Ewing Bank,1997-02-01,1484260.0,3942117.0
Central,Ewing Bank,1997-03-01,1798118.0,4288704.0
Central,Ewing Bank,1997-04-01,1716789.0,4035842.0
Central,Ewing Bank,1997-05-01,1530405.0,3551499.0
Central,Ewing Bank,1997-06-01,1666163.0,3389384.0
Central,Ewing Bank,1997-07-01,1724900.0,3369729.0
Central,Ewing Bank,1997-08-01,1730795.0,3821409.0
Central,Ewing Bank,1997-09-01,2011062.0,4087430.0
Central,Ewing Bank,1997-10-01,2115400.0,4105234.0
Central,Ewing Bank,1997-11-01,1925299.0,3885920.0
Central,Ewing Bank,1997-12-01,1585179.0,3392515.0
Central,Ewing Bank,1998-01-01,2024877.0,3597667.0
Central,Ewing Bank,1998-02-01,1609225.0,3012968.0
Central,Ewing Bank,1998-03-01,1770248.0,3267939.0
Central,Ewing Bank,1998-04-01,2311525.0,3591378.0
Central,Ewing Bank,1998-05-01,2506934.0,3823309.0
Central,Ewing Bank,1998-06-01,2442161.0,3603345.0
Central,Ewing Bank,1998-07-01,3016576.0,4069695.0
Central,Ewing Bank,1998-08-01,2744081.0,3940412.0
Central,Ewing Bank,1998-09-01,1613128.0,2985436.0
Central,Ewing Bank,1998-10-01,2907854.0,4475622.0
Central,Ewing Bank,1998-11-01,1888808.0,3624016.0
Central,Ewing Bank,1998-12-01,3061703.0,4348471.0
Central,Ewing Bank,1999-01-01,3411322.0,4735855.0
Central,Ewing Bank,1999-02-01,3087632.0,4351706.0
Central,Ewing Bank,1999-03-01,3077530.0,4469242.0
Central,Ewing Bank,1999-04-01,3405118.0,4719572.0
Central,Ewing Bank,1999-05-01,3738210.0,5051381.0
Central,Ewing Bank,1999-06-01,3622515.0,4954169.0
Central,Ewing Bank,1999-07-01,3523264.0,5540643.0
Central,Ewing Bank,1999-08-01,2852296.0,5761067.0
Central,Ewing Bank,1999-09-01,3462824.0,6612205.0
Central,Ewing Bank,1999-10-01,3618461.0,7588524.0
Central,Ewing Bank,1999-11-01,3386218.0,6554877.0
Central,Ewing Bank,1999-12-01,3327680.0,6201740.0
Central,Ewing Bank,2000-01-01,2490228.0,4617027.0
Central,Ewing Bank,2000-02-01,1961219.0,3849373.0
Central,Ewing Bank,2000-03-01,2688880.0,4356364.0
Central,Ewing Bank,2000-04-01,2818219.0,5089658.0
Central,Ewing Bank,2000-05-01,2798944.0,4990532.0
Central,Ewing Bank,2000-06-01,2633786.0,4898707.0
Central,Ewing Bank,2000-07-01,2656488.0,5300009.0
Central,Ewing Bank,2000-08-01,2470652.0,4556981.0
Central,Ewing Bank,2000-09-01,2120586.0,4319011.0
Central,Ewing Bank,2000-10-01,2017465.0,3363680.0
Central,Ewing Bank,2000-11-01,2222995.0,3353108.0
Central,Ewing Bank,2000-12-01,2253619.0,3401700.0
Central,Ewing Bank,2001-01-01,2141873.0,3465101.0
Central,Ewing Bank,2001-02-01,1875145.0,2700347.0
Central,Ewing Bank,2001-03-01,1921721.0,3061594.0
Central,Ewing Bank,2001-04-01,2003682.0,3016892.0
Central,Ewing Bank,2001-05-01,2071872.0,3010124.0
Central,Ewing Bank,2001-06-01,1918844.0,2847984.0
Central,Ewing Bank,2001-07-01,1953218.0,2852055.0
Central,Ewing Bank,2001-08-01,1679550.0,2815720.0
Central,Ewing Bank,2001-09-01,1864680.0,3385590.0
Central,Ewing Bank,2001-10-01,2031195.0,3645333.0
Central,Ewing Bank,2001-11-01,1905771.0,3600987.0
Central,Ewing Bank,2001-12-01,1972842.0,3732368.0
Central,Ewing Bank,2002-01-01,1845749.0,3031423.0
Central,Ewing Bank,2002-02-01,1697788.0,2444675.0
Central,Ewing Bank,2002-03-01,1994705.0,2953645.0
Central,Ewing Bank,2002-04-01,1878843.0,2934313.0
Central,Ewing Bank,2002-05-01,1842338.0,2801159.0
Central,Ewing Bank,2002-06-01,1758431.0,2705229.0
Central,Ewing Bank,2002-07-01,1843100.0,2887781.0
Central,Ewing Bank,2002-08-01,1752727.0,2733199.0
Central,Ewing Bank,2002-09-01,1510619.0,2242640.0
Central,Ewing Bank,2002-10-01,1502712.0,1934021.0
Central,Ewing Bank,2002-11-01,1705363.0,2430606.0
Central,Ewing Bank,2002-12-01,1631266.0,2244234.0
Central,Ewing Bank,2003-01-01,1621682.0,2335321.0
Central,Ewing Bank,2003-02-01,1425601.0,2077070.0
Central,Ewing Bank,2003-03-01,1557467.0,2247944.0
Central,Ewing Bank,2003-04-01,1438317.0,2128798.0
Central,Ewing Bank,2003-05-01,1422074.0,1935275.0
Central,Ewing Bank,2003-06-01,1391389.0,1657695.0
Central,Ewing Bank,2003-07-01,1440133.0,1642841.0
Central,Ewing Bank,2003-08-01,1446582.0,1665644.0
Central,Ewing Bank,2003-09-01,1357869.0,1634986.0
Central,Ewing Bank,2003-10-01,1321146.0,1757482.0
Central,Ewing Bank,2003-11-01,1337559.0,2060021.0
Central,Ewing Bank,2003-12-01,1333370.0,2020509.0
Central,Ewing Bank,2004-01-01,1317460.0,1913883.0
Central,Ewing Bank,2004-02-01,1219633.0,1789703.0
Central,Ewing Bank,2004-03-01,1252853.0,2054724.0
Central,Ewing Bank,2004-04-01,1173799.0,1776595.0
Central,Ewing Bank,2004-05-01,1200536.0,1770916.0
Central,Ewing Bank,2004-06-01,1151595.0,1681673.0
Central,Ewing Bank,2004-07-01,1172704.0,1594379.0
Central,Ewing Bank,2004-08-01,1046227.0,1260646.0
Central,Ewing Bank,2004-09-01,989977.0,1194997.0
Central,Ewing Bank,2004-10-01,1121588.0,1388704.0
Central,Ewing Bank,2004-11-01,1024809.0,1613517.0
Central,Ewing Bank,2004-12-01,1100422.0,2108477.0
Central,Ewing Bank,2005-01-01,1070360.0,2344754.0
Central,Ewing Bank,2005-02-01,928432.0,2189257.0
Central,Ewing Bank,2005-03-01,997846.0,2510072.0
Central,Ewing Bank,2005-04-01,974036.0,2252270.0
Central,Ewing Bank,2005-05-01,1004990.0,2073704.0
Central,Ewing Bank,2005-06-01,932771.0,2005634.0
Central,Ewing Bank,2005-07-01,883183.0,1845299.0
Central,Ewing Bank,2005-08-01,814746.0,1744860.0
Central,Ewing Bank,2005-09-01,450488.0,737991.0
Central,Ewing Bank,2005-10-01,854517.0,1573282.0
Central,Ewing Bank,2005-11-01,898246.0,1797798.0
Central,Ewing Bank,2005-12-01,899476.0,1899741.0
Central,Ewing Bank,2006-01-01,783264.0,1569383.0
Central,Ewing Bank,2006-02-01,712854.0,1384130.0
Central,Ewing Bank,2006-03-01,778221.0,1404764.0
Central,Grand Isle Area,1996-01-01,1070099.0,7732231.0
Central,Grand Isle Area,1996-02-01,894566.0,6878428.0
Central,Grand Isle Area,1996-03-01,905721.0,7054815.0
Central,Grand Isle Area,1996-04-01,921846.0,6790005.0
Central,Grand Isle Area,1996-05-01,876121.0,6415821.0
Central,Grand Isle Area,1996-06-01,791752.0,6025336.0
Central,Grand Isle Area,1996-07-01,869654.0,6211484.0
Central,Grand Isle Area,1996-08-01,873360.0,6459889.0
Central,Grand Isle Area,1996-09-01,941181.0,8209498.0
Central,Grand Isle Area,1996-10-01,890479.0,8484717.0
Central,Grand Isle Area,1996-11-01,1055758.0,8854216.0
Central,Grand Isle Area,1996-12-01,1065790.0,9065058.0
Central,Grand Isle Area,1997-01-01,1084152.0,9206106.0
Central,Grand Isle Area,1997-02-01,990923.0,8723606.0
Central,Grand Isle Area,1997-03-01,1077062.0,8736345.0
Central,Grand Isle Area,1997-04-01,1029109.0,8617988.0
Central,Grand Isle Area,1997-05-01,1050654.0,8014650.0
Central,Grand Isle Area,1997-06-01,980530.0,7172642.0
Central,Grand Isle Area,1997-07-01,955038.0,7229386.0
Central,Grand Isle Area,1997-08-01,869096.0,6725321.0
Central,Grand Isle Area,1997-09-01,920541.0,7361906.0
Central,Grand Isle Area,1997-10-01,982168.0,7981286.0
Central,Grand Isle Area,1997-11-01,1006171.0,8337478.0
Central,Grand Isle Area,1997-12-01,982030.0,8411462.0
Central,Grand Isle Area,1998-01-01,881602.0,7680903.0
Central,Grand Isle Area,1998-02-01,725827.0,6682256.0
Central,Grand Isle Area,1998-03-01,850953.0,8100957.0
Central,Grand Isle Area,1998-04-01,843218.0,8406449.0
Central,Grand Isle Area,1998-05-01,858523.0,8276616.0
Central,Grand Isle Area,1998-06-01,739578.0,7360714.0
Central,Grand Isle Area,1998-07-01,747966.0,7743139.0
Central,Grand Isle Area,1998-08-01,794188.0,7246221.0
Central,Grand Isle Area,1998-09-01,649570.0,6318774.0
Central,Grand Isle Area,1998-10-01,816424.0,7489600.0
Central,Grand Isle Area,1998-11-01,726633.0,6546020.0
Central,Grand Isle Area,1998-12-01,667721.0,6910473.0
Central,Grand Isle Area,1999-01-01,728409.0,7142488.0
Central,Grand Isle Area,1999-02-01,721395.0,7077181.0
Central,Grand Isle Area,1999-03-01,760897.0,7673410.0
Central,Grand Isle Area,1999-04-01,714211.0,7712949.0
Central,Grand Isle Area,1999-05-01,730784.0,7832569.0
Central,Grand Isle Area,1999-06-01,680214.0,7307625.0
Central,Grand Isle Area,1999-07-01,685242.0,6998298.0
Central,Grand Isle Area,1999-08-01,673707.0,6487438.0
Central,Grand Isle Area,1999-09-01,603233.0,5553616.0
Central,Grand Isle Area,1999-10-01,619968.0,5746222.0
Central,Grand Isle Area,1999-11-01,611111.0,5933599.0
Central,Grand Isle Area,1999-12-01,604198.0,6397170.0
Central,Grand Isle Area,2000-01-01,689022.0,7535534.0
Central,Grand Isle Area,2000-02-01,613414.0,7057252.0
Central,Grand Isle Area,2000-03-01,628768.0,7150592.0
Central,Grand Isle Area,2000-04-01,550450.0,6891812.0
Central,Grand Isle Area,2000-05-01,558045.0,6882357.0
Central,Grand Isle Area,2000-06-01,547216.0,5767037.0
Central,Grand Isle Area,2000-07-01,558543.0,5662121.0
Central,Grand Isle Area,2000-08-01,585533.0,6338017.0
Central,Grand Isle Area,2000-09-01,560539.0,6289922.0
Central,Grand Isle Area,2000-10-01,551253.0,6717005.0
Central,Grand Isle Area,2000-11-01,421258.0,6099765.0
Central,Grand Isle Area,2000-12-01,550493.0,7280633.0
Central,Grand Isle Area,2001-01-01,599998.0,7154314.0
Central,Grand Isle Area,2001-02-01,604868.0,6968685.0
Central,Grand Isle Area,2001-03-01,678394.0,8255763.0
Central,Grand Isle Area,2001-04-01,798033.0,9580970.0
Central,Grand Isle Area,2001-05-01,919415.0,11852624.0
Central,Grand Isle Area,2001-06-01,974771.0,12971542.0
Central,Grand Isle Area,2001-07-01,950088.0,13060598.0
Central,Grand Isle Area,2001-08-01,1038221.0,13315834.0
Central,Grand Isle Area,2001-09-01,1045895.0,12687435.0
Central,Grand Isle Area,2001-10-01,1077107.0,12640887.0
Central,Grand Isle Area,2001-11-01,970548.0,10509080.0
Central,Grand Isle Area,2001-12-01,960053.0,11360284.0
Central,Grand Isle Area,2002-01-01,900267.0,10769694.0
Central,Grand Isle Area,2002-02-01,797351.0,9141202.0
Central,Grand Isle Area,2002-03-01,841671.0,10432931.0
Central,Grand Isle Area,2002-04-01,925946.0,10492424.0
Central,Grand Isle Area,2002-05-01,889194.0,9695182.0
Central,Grand Isle Area,2002-06-01,867435.0,10143959.0
Central,Grand Isle Area,2002-07-01,853487.0,9939609.0
Central,Grand Isle Area,2002-08-01,849601.0,9436411.0
Central,Grand Isle Area,2002-09-01,674549.0,6275607.0
Central,Grand Isle Area,2002-10-01,568300.0,5529151.0
Central,Grand Isle Area,2002-11-01,621454.0,6160949.0
Central,Grand Isle Area,2002-12-01,633640.0,6411831.0
Central,Grand Isle Area,2003-01-01,572394.0,6115077.0
Central,Grand Isle Area,2003-02-01,688111.0,6479995.0
Central,Grand Isle Area,2003-03-01,760369.0,6992460.0
Central,Grand Isle Area,2003-04-01,745756.0,6890131.0
Central,Grand Isle Area,2003-05-01,805745.0,8087951.0
Central,Grand Isle Area,2003-06-01,747667.0,8003076.0
Central,Grand Isle Area,2003-07-01,765691.0,8657916.0
Central,Grand Isle Area,2003-08-01,734205.0,7922219.0
Central,Grand Isle Area,2003-09-01,668324.0,6991400.0
Central,Grand Isle Area,2003-10-01,670769.0,6679877.0
Central,Grand Isle Area,2003-11-01,622052.0,5846200.0
Central,Grand Isle Area,2003-12-01,581974.0,5293090.0
Central,Grand Isle Area,2004-01-01,548437.0,4943505.0
Central,Grand Isle Area,2004-02-01,492004.0,4300304.0
Central,Grand Isle Area,2004-03-01,552047.0,4707131.0
Central,Grand Isle Area,2004-04-01,594256.0,4858457.0
Central,Grand Isle Area,2004-05-01,622393.0,4802138.0
Central,Grand Isle Area,2004-06-01,604633.0,4301460.0
