libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
MAPS,BHUTAN2,DATA,_MAP_GEOMETRY_,char,26.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,BHUTAN2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,BHUTAN2,DATA,IDNAME,char,35.0,34.0,3.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,BHUTAN2,DATA,ID,num,4.0,4.0,4.0,ID Number,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA,DATA,LONG,num,6.0,22.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA,DATA,LAT,num,6.0,28.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA2,DATA,_MAP_GEOMETRY_,char,27.0,28.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,BOLIVIA2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA2,DATA,MID_X,num,5.0,8.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA2,DATA,MID_Y,num,5.0,13.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA2,DATA,OUT_X,num,5.0,18.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA2,DATA,OUT_Y,num,5.0,23.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,BOLIVIA2,DATA,IDNAME,char,35.0,55.0,8.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,BOLIVIA2,DATA,POSITION,char,1.0,90.0,9.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPS,BOSNIAH2,DATA,_MAP_GEOMETRY_,char,30.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,BOSNIAH2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,BOSNIAH2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BOSNIAH2,DATA,IDNAME,char,35.0,38.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,BOSNIAHE,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BOSNIAHE,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,BOSNIAHE,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,BOSNIAHE,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,BOSNIAHE,DATA,LAT,num,6.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,BOSNIAHE,DATA,LONG,num,6.0,28.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL,DATA,X,num,5.0,12.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL,DATA,Y,num,5.0,17.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL,DATA,LAT,num,5.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL,DATA,LONG,num,5.0,27.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL,DATA,LAKE,num,4.0,8.0,7.0,Lake Flag: 1-water; 2-cities,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL2,DATA,_MAP_GEOMETRY_,char,27.0,34.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,BRAZIL2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL2,DATA,MID_X,num,6.0,10.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL2,DATA,MID_Y,num,6.0,16.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL2,DATA,OUT_X,num,6.0,22.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL2,DATA,OUT_Y,num,6.0,28.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,BRAZIL2,DATA,IDNAME,char,35.0,61.0,8.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,BRAZIL2,DATA,POSITION,char,1.0,96.0,9.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPS,BRUNEI,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BRUNEI,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,BRUNEI,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,BRUNEI,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,BRUNEI,DATA,LONG,num,6.0,22.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,BRUNEI,DATA,LAT,num,6.0,28.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,BRUNEI2,DATA,_MAP_GEOMETRY_,char,26.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,BRUNEI2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,BRUNEI2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,1.0,num,no,0.0,,yes
MAPS,BRUNEI2,DATA,IDNAME,char,35.0,36.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,BULGARI2,DATA,_MAP_GEOMETRY_,char,29.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,BULGARI2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,BULGARI2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BULGARI2,DATA,IDNAME,char,35.0,39.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,BULGARIA,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,BULGARIA,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,BULGARIA,DATA,LAKE,num,4.0,8.0,3.0,Lake Flag,,,,0.0,num,no,0.0,,yes
MAPS,BULGARIA,DATA,X,num,5.0,12.0,4.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,BULGARIA,DATA,Y,num,5.0,17.0,5.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,BULGARIA,DATA,LONG,num,5.0,22.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,BULGARIA,DATA,LAT,num,5.0,27.0,7.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,CAMBODI2,DATA,ID,num,6.0,0.0,1.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPS,CAMBODI2,DATA,_MAP_GEOMETRY_,char,29.0,12.0,2.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CAMBODI2,DATA,COUNTRY,num,6.0,6.0,3.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,CAMBODI2,DATA,IDNAME,char,25.0,41.0,4.0,Name of Province: for sorting,,,,0.0,char,no,0.0,,yes
MAPS,CAMBODI2,DATA,IDNAME1,char,25.0,66.0,5.0,Name of Province: proper,,,,0.0,char,no,0.0,,yes
MAPS,CAMBODIA,DATA,ID,num,5.0,0.0,1.0,Province Number,,,,0.0,num,no,0.0,,yes
MAPS,CAMBODIA,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CAMBODIA,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,CAMBODIA,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,CAMBODIA,DATA,LAT,num,6.0,22.0,5.0,Unprojected Latitude/Radians,,,,0.0,num,no,0.0,,yes
MAPS,CAMBODIA,DATA,LONG,num,6.0,28.0,6.0,Unprojected Longitude/Radians,,,,0.0,num,no,0.0,,yes
MAPS,CANADA,DATA,PROVINCE,char,2.0,14.0,1.0,Province Abbreviation,,,,0.0,char,no,0.0,,yes
MAPS,CANADA,DATA,CDCODE,char,2.0,16.0,2.0,Census District,,,,0.0,char,no,0.0,,yes
MAPS,CANADA,DATA,SEGMENT,num,4.0,0.0,3.0,Census District Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CANADA,DATA,X,num,5.0,4.0,4.0,X Coordinate,,,,0.0,num,no,0.0,,yes
MAPS,CANADA,DATA,Y,num,5.0,9.0,5.0,Y Coordinate,,,,0.0,num,no,0.0,,yes
MAPS,CANADA2,DATA,PROVINCE,char,2.0,14.0,1.0,Province Abbreviation,,,,0.0,char,no,0.0,,yes
MAPS,CANADA2,DATA,SEGMENT,num,4.0,0.0,2.0,Province Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CANADA2,DATA,X,num,5.0,4.0,3.0,X Coordinate,,,,0.0,num,no,0.0,,yes
MAPS,CANADA2,DATA,Y,num,5.0,9.0,4.0,Y Coordinate,,,,0.0,num,no,0.0,,yes
MAPS,CANADA3,DATA,PROVINCE,char,2.0,18.0,1.0,Province Abbreviation,,,,0.0,char,no,0.0,,yes
MAPS,CANADA3,DATA,CDCODE,char,2.0,20.0,2.0,Census District,,,,0.0,char,no,0.0,,yes
MAPS,CANADA3,DATA,DENSITY,num,4.0,0.0,3.0,Density for Lower Resolution Maps,,,,0.0,num,no,0.0,,yes
MAPS,CANADA3,DATA,SEGMENT,num,4.0,4.0,4.0,Census District Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CANADA3,DATA,X,num,5.0,8.0,5.0,Unprojected Longitude in Radians,,,,0.0,num,no,0.0,,yes
MAPS,CANADA3,DATA,Y,num,5.0,13.0,6.0,Unprojected Latitude in Radians,,,,0.0,num,no,0.0,,yes
MAPS,CANADA4,DATA,PROVINCE,char,2.0,18.0,1.0,Province Abbreviation,,,,0.0,char,no,0.0,,yes
MAPS,CANADA4,DATA,DENSITY,num,4.0,0.0,2.0,Density for Lower Resolution Maps,,,,0.0,num,no,0.0,,yes
MAPS,CANADA4,DATA,SEGMENT,num,4.0,4.0,3.0,Province Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CANADA4,DATA,X,num,5.0,8.0,4.0,Unprojected Longitude in Radians,,,,0.0,num,no,0.0,,yes
MAPS,CANADA4,DATA,Y,num,5.0,13.0,5.0,Unprojected Latitude in Radians,,,,0.0,num,no,0.0,,yes
MAPS,CANCENS,DATA,UNPDIST_GEO,char,44.0,0.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CANCENS,DATA,_MAP_GEOMETRY_,char,43.0,44.0,2.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CANCENS,DATA,PROVINCE,char,2.0,87.0,3.0,Province Abbreviation,,,,0.0,char,no,0.0,,yes
MAPS,CANCENS,DATA,CDCODE,char,2.0,89.0,4.0,Census District,,,,0.0,char,no,0.0,,yes
MAPS,CANCENS,DATA,NAME,char,30.0,91.0,5.0,Division Name,,,,0.0,char,no,0.0,,yes
MAPS,CANCENS,DATA,PROVNAME,char,25.0,121.0,6.0,Name of Province,,,,0.0,char,no,0.0,,yes
MAPS,CHILE,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,CHILE,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CHILE,DATA,X,num,5.0,12.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,CHILE,DATA,Y,num,5.0,17.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,CHILE,DATA,LONG,num,5.0,22.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,CHILE,DATA,LAT,num,5.0,27.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,CHILE,DATA,LAKE,num,4.0,8.0,7.0,Lake Flag,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,_MAP_GEOMETRY_,char,26.0,48.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CHILE2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,MID_X,num,5.0,8.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,MID_Y,num,5.0,13.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,OUT_X,num,5.0,18.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,OUT_Y,num,5.0,23.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,REG_MIDX,num,5.0,28.0,8.0,Regional Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,REG_MIDY,num,5.0,33.0,9.0,Regional Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,REG_OUTX,num,5.0,38.0,10.0,Regional X Location Outside Map,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,REG_OUTY,num,5.0,43.0,11.0,Regional Y Location Outside Map,,,,0.0,num,no,0.0,,yes
MAPS,CHILE2,DATA,IDNAME,char,35.0,74.0,12.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,CHILE2,DATA,POSITION,char,1.0,109.0,13.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPS,CHILE2,DATA,REGION,char,41.0,110.0,14.0,Region of Chile,,,,0.0,char,no,0.0,,yes
MAPS,CHINA,DATA,LONG,num,5.0,12.0,1.0,Unprojected Longitude/Radians,,,,0.0,num,no,0.0,,yes
MAPS,CHINA,DATA,LAT,num,5.0,17.0,2.0,Unprojected Latitude/Radians,,,,0.0,num,no,0.0,,yes
MAPS,CHINA,DATA,SEGMENT,num,4.0,0.0,3.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CHINA,DATA,ID,num,4.0,4.0,4.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPS,CHINA,DATA,X,num,5.0,22.0,5.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,CHINA,DATA,Y,num,5.0,27.0,6.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,CHINA,DATA,DENSITY,num,4.0,8.0,7.0,Levels for Reducing,,,,0.0,num,no,0.0,,yes
MAPS,CHINA2,DATA,_MAP_GEOMETRY_,char,26.0,15.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CHINA2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,CHINA2,DATA,ID,num,5.0,5.0,3.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPS,CHINA2,DATA,IDNAME,char,35.0,41.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,CHINA2,DATA,OLDNAME,char,35.0,76.0,5.0,Alternate Name used for Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,CHINA2,DATA,IDNAME2,char,35.0,111.0,6.0,Alternate Name of Internal Division for Sorting,,,,0.0,char,no,0.0,,yes
MAPS,CHINA2,DATA,OLDID,num,5.0,10.0,7.0,Previous ID Number-V8,,,,0.0,num,no,0.0,,yes
MAPS,CHINA2,DATA,OLDIDNAME,char,35.0,146.0,8.0,Previous name used for ID-V8,,,,0.0,char,no,0.0,,yes
MAPS,CNTYNAME,DATA,STATE,num,5.0,0.0,1.0,State FIPS Code,,,,1.0,num,no,0.0,,yes
MAPS,CNTYNAME,DATA,COUNTY,num,5.0,5.0,2.0,County FIPS Code,,,,2.0,num,no,0.0,,yes
MAPS,CNTYNAME,DATA,_MAP_GEOMETRY_,char,43.0,20.0,3.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CNTYNAME,DATA,COUNTY_GEO,char,41.0,63.0,4.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CNTYNAME,DATA,COUNTIES_GEO,char,43.0,104.0,5.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CNTYNAME,DATA,STATENAME,char,20.0,147.0,6.0,Name of State,,,,0.0,char,no,0.0,,yes
MAPS,CNTYNAME,DATA,COUNTYNM,char,25.0,167.0,7.0,County Name,,,,0.0,char,no,0.0,,yes
MAPS,CNTYNAME,DATA,CONT,num,5.0,10.0,8.0,Numeric Rep. for Continent,,,,0.0,num,no,0.0,,yes
MAPS,CNTYNAME,DATA,COUNTRY,num,5.0,15.0,9.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBI2,DATA,_MAP_GEOMETRY_,char,29.0,28.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,COLOMBI2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBI2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBI2,DATA,MID_X,num,5.0,8.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBI2,DATA,MID_Y,num,5.0,13.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBI2,DATA,OUT_X,num,5.0,18.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBI2,DATA,OUT_Y,num,5.0,23.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBI2,DATA,IDNAME,char,35.0,57.0,8.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,COLOMBI2,DATA,POSITION,char,1.0,92.0,9.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPS,COLOMBIA,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBIA,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBIA,DATA,X,num,5.0,8.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBIA,DATA,Y,num,5.0,13.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBIA,DATA,LAT,num,5.0,18.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,COLOMBIA,DATA,LONG,num,5.0,23.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,COSTRIC2,DATA,_MAP_GEOMETRY_,char,28.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,COSTRIC2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,COSTRIC2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,COSTRIC2,DATA,IDNAME,char,45.0,36.0,4.0,Name of Province,,,,0.0,char,no,0.0,,yes
MAPS,COSTRIC2,DATA,IDNAME2,char,40.0,81.0,5.0,Province w/Natl. Chars ISO8859-1,,,,0.0,char,no,0.0,,yes
MAPS,COSTRICA,DATA,ID,num,5.0,16.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,COSTRICA,DATA,SEGMENT,num,5.0,21.0,2.0,Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,COSTRICA,DATA,X,num,6.0,26.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,COSTRICA,DATA,Y,num,6.0,32.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,COSTRICA,DATA,LAT,num,8.0,0.0,5.0,Unprojected Latitude,16.11,,,0.0,num,no,0.0,,yes
MAPS,COSTRICA,DATA,LONG,num,8.0,8.0,6.0,Unprojected Longitude,16.11,,,0.0,num,no,0.0,,yes
MAPS,COUNTIES,DATA,COUNTY,num,4.0,0.0,1.0,County FIPS Code,,,,2.0,num,no,0.0,,yes
MAPS,COUNTIES,DATA,STATE,num,4.0,4.0,2.0,State FIPS Code,,,,1.0,num,no,0.0,,yes
MAPS,COUNTIES,DATA,SEGMENT,num,4.0,8.0,3.0,County Segment Number,,,,3.0,num,no,0.0,,yes
MAPS,COUNTIES,DATA,DENSITY,num,4.0,12.0,4.0,Density for Lower Resolution Maps,,,,0.0,num,no,0.0,,yes
MAPS,COUNTIES,DATA,X,num,5.0,16.0,5.0,Unprojected Longitude in Radians,,,,0.0,num,no,0.0,,yes
MAPS,COUNTIES,DATA,Y,num,5.0,21.0,6.0,Unprojected Latitude in Radians,,,,0.0,num,no,0.0,,yes
MAPS,COUNTY,DATA,STATE,num,5.0,16.0,1.0,State FIPS Code,,,,1.0,num,no,0.0,,yes
MAPS,COUNTY,DATA,SEGMENT,num,5.0,21.0,2.0,County Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,COUNTY,DATA,COUNTY,num,5.0,26.0,3.0,County FIPS Code,,,,2.0,num,no,0.0,,yes
MAPS,COUNTY,DATA,X,num,8.0,0.0,4.0,Unprojected Longitude in Radians,,,,0.0,num,no,0.0,,yes
MAPS,COUNTY,DATA,Y,num,8.0,8.0,5.0,Unprojected Latitude in Radians,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA,DATA,LAT,num,6.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA,DATA,LONG,num,6.0,28.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA2,DATA,_MAP_GEOMETRY_,char,29.0,15.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CROATIA2,DATA,ID,num,4.0,0.0,2.0,In Number,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA2,DATA,OLDID,num,4.0,4.0,3.0,Old Id Number,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA2,DATA,COUNTRY,num,7.0,8.0,4.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,CROATIA2,DATA,IDNAME,char,35.0,44.0,5.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,CROATIA2,DATA,COUNTY,char,45.0,79.0,6.0,Name of County,,,,0.0,char,no,0.0,,yes
MAPS,CUBA,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,CUBA,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPS,CUBA,DATA,X,num,5.0,12.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPS,CUBA,DATA,Y,num,5.0,17.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPS,CUBA,DATA,LONG,num,5.0,22.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPS,CUBA,DATA,LAT,num,5.0,27.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPS,CUBA,DATA,LAKE,num,4.0,8.0,7.0,Lake Flag,,,,0.0,num,no,0.0,,yes
MAPS,CUBA2,DATA,_MAP_GEOMETRY_,char,25.0,28.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPS,CUBA2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPS,CUBA2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,CUBA2,DATA,MID_X,num,5.0,8.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,CUBA2,DATA,MID_Y,num,5.0,13.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPS,CUBA2,DATA,OUT_X,num,5.0,18.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,CUBA2,DATA,OUT_Y,num,5.0,23.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPS,CUBA2,DATA,IDNAME,char,35.0,53.0,8.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPS,CUBA2,DATA,POSITION,char,1.0,88.0,9.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPS,CYPRUS,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPS,CYPRUS,DATA,SEGMENT,num,4.0,4.0,2.0,Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
