ACTUAL,PREDICT,COUNTRY,REGION,DIVISION,PRODTYPE,PRODUCT,QUARTER,YEAR,MONTH
433.0,705.0,U.S.A.,EAST,EDUCATION,OFFICE,DESK,3.0,1994.0,1994-09-01
41.0,226.0,U.S.A.,EAST,EDUCATION,OFFICE,DESK,4.0,1994.0,1994-10-01
396.0,979.0,U.S.A.,EAST,EDUCATION,OFFICE,DESK,4.0,1994.0,1994-11-01
131.0,19.0,U.S.A.,EAST,EDUCATION,OFFICE,DESK,4.0,1994.0,1994-12-01
521.0,204.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,1.0,1993.0,1993-01-01
751.0,805.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,1.0,1993.0,1993-02-01
45.0,549.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,1.0,1993.0,1993-03-01
144.0,912.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,2.0,1993.0,1993-04-01
119.0,427.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,2.0,1993.0,1993-05-01
728.0,1.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,2.0,1993.0,1993-06-01
120.0,540.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,3.0,1993.0,1993-07-01
657.0,940.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,3.0,1993.0,1993-08-01
409.0,644.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,3.0,1993.0,1993-09-01
881.0,821.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,4.0,1993.0,1993-10-01
113.0,560.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,4.0,1993.0,1993-11-01
831.0,309.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,4.0,1993.0,1993-12-01
129.0,1000.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,1.0,1994.0,1994-01-01
76.0,945.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,1.0,1994.0,1994-02-01
260.0,931.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,1.0,1994.0,1994-03-01
882.0,504.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,2.0,1994.0,1994-04-01
157.0,950.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,2.0,1994.0,1994-05-01
443.0,278.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,2.0,1994.0,1994-06-01
111.0,225.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,3.0,1994.0,1994-07-01
497.0,6.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,3.0,1994.0,1994-08-01
321.0,124.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,3.0,1994.0,1994-09-01
194.0,206.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,4.0,1994.0,1994-10-01
684.0,320.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,4.0,1994.0,1994-11-01
634.0,270.0,U.S.A.,EAST,CONSUMER,FURNITURE,SOFA,4.0,1994.0,1994-12-01
622.0,278.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,1.0,1993.0,1993-01-01
689.0,447.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,1.0,1993.0,1993-02-01
120.0,170.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,1.0,1993.0,1993-03-01
374.0,87.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,2.0,1993.0,1993-04-01
926.0,384.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,2.0,1993.0,1993-05-01
687.0,574.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,2.0,1993.0,1993-06-01
600.0,585.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,3.0,1993.0,1993-07-01
779.0,947.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,3.0,1993.0,1993-08-01
223.0,984.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,3.0,1993.0,1993-09-01
628.0,189.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,4.0,1993.0,1993-10-01
326.0,364.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,4.0,1993.0,1993-11-01
836.0,49.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,4.0,1993.0,1993-12-01
361.0,851.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,1.0,1994.0,1994-01-01
444.0,643.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,1.0,1994.0,1994-02-01
501.0,143.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,1.0,1994.0,1994-03-01
743.0,763.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,2.0,1994.0,1994-04-01
861.0,987.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,2.0,1994.0,1994-05-01
203.0,264.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,2.0,1994.0,1994-06-01
762.0,439.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,3.0,1994.0,1994-07-01
705.0,750.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,3.0,1994.0,1994-08-01
153.0,37.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,3.0,1994.0,1994-09-01
436.0,95.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,4.0,1994.0,1994-10-01
428.0,79.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,4.0,1994.0,1994-11-01
804.0,832.0,U.S.A.,EAST,CONSUMER,FURNITURE,BED,4.0,1994.0,1994-12-01
805.0,649.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,1.0,1993.0,1993-01-01
860.0,838.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,1.0,1993.0,1993-02-01
104.0,439.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,1.0,1993.0,1993-03-01
434.0,207.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,2.0,1993.0,1993-04-01
912.0,804.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,2.0,1993.0,1993-05-01
571.0,875.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,2.0,1993.0,1993-06-01
267.0,473.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,3.0,1993.0,1993-07-01
415.0,845.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,3.0,1993.0,1993-08-01
261.0,91.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,3.0,1993.0,1993-09-01
746.0,630.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,4.0,1993.0,1993-10-01
30.0,185.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,4.0,1993.0,1993-11-01
662.0,317.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,4.0,1993.0,1993-12-01
916.0,88.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,1.0,1994.0,1994-01-01
415.0,607.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,1.0,1994.0,1994-02-01
514.0,35.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,1.0,1994.0,1994-03-01
756.0,680.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,2.0,1994.0,1994-04-01
461.0,78.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,2.0,1994.0,1994-05-01
460.0,117.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,2.0,1994.0,1994-06-01
305.0,440.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,3.0,1994.0,1994-07-01
198.0,652.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,3.0,1994.0,1994-08-01
234.0,249.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,3.0,1994.0,1994-09-01
638.0,658.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,4.0,1994.0,1994-10-01
88.0,563.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,4.0,1994.0,1994-11-01
751.0,737.0,U.S.A.,EAST,CONSUMER,OFFICE,TABLE,4.0,1994.0,1994-12-01
816.0,789.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,1.0,1993.0,1993-01-01
437.0,988.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,1.0,1993.0,1993-02-01
715.0,220.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,1.0,1993.0,1993-03-01
780.0,946.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,2.0,1993.0,1993-04-01
245.0,986.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,2.0,1993.0,1993-05-01
201.0,129.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,2.0,1993.0,1993-06-01
815.0,433.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,3.0,1993.0,1993-07-01
865.0,492.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,3.0,1993.0,1993-08-01
634.0,306.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,3.0,1993.0,1993-09-01
901.0,154.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,4.0,1993.0,1993-10-01
789.0,206.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,4.0,1993.0,1993-11-01
882.0,81.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,4.0,1993.0,1993-12-01
953.0,882.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,1.0,1994.0,1994-01-01
862.0,848.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,1.0,1994.0,1994-02-01
628.0,664.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,1.0,1994.0,1994-03-01
765.0,389.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,2.0,1994.0,1994-04-01
741.0,182.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,2.0,1994.0,1994-05-01
61.0,505.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,2.0,1994.0,1994-06-01
470.0,861.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,3.0,1994.0,1994-07-01
869.0,263.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,3.0,1994.0,1994-08-01
650.0,400.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,3.0,1994.0,1994-09-01
750.0,556.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,4.0,1994.0,1994-10-01
602.0,497.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,4.0,1994.0,1994-11-01
54.0,181.0,U.S.A.,EAST,CONSUMER,OFFICE,CHAIR,4.0,1994.0,1994-12-01
384.0,619.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,1.0,1993.0,1993-01-01
161.0,332.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,1.0,1993.0,1993-02-01
977.0,669.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,1.0,1993.0,1993-03-01
615.0,487.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,2.0,1993.0,1993-04-01
783.0,994.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,2.0,1993.0,1993-05-01
977.0,331.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,2.0,1993.0,1993-06-01
375.0,739.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,3.0,1993.0,1993-07-01
298.0,665.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,3.0,1993.0,1993-08-01
104.0,921.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,3.0,1993.0,1993-09-01
713.0,862.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,4.0,1993.0,1993-10-01
556.0,662.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,4.0,1993.0,1993-11-01
323.0,517.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,4.0,1993.0,1993-12-01
391.0,352.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,1.0,1994.0,1994-01-01
593.0,166.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,1.0,1994.0,1994-02-01
906.0,859.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,1.0,1994.0,1994-03-01
130.0,571.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,2.0,1994.0,1994-04-01
613.0,976.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,2.0,1994.0,1994-05-01
58.0,466.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,2.0,1994.0,1994-06-01
314.0,79.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,3.0,1994.0,1994-07-01
67.0,864.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,3.0,1994.0,1994-08-01
654.0,623.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,3.0,1994.0,1994-09-01
312.0,170.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,4.0,1994.0,1994-10-01
349.0,662.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,4.0,1994.0,1994-11-01
415.0,763.0,U.S.A.,EAST,CONSUMER,OFFICE,DESK,4.0,1994.0,1994-12-01
404.0,896.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,1.0,1993.0,1993-01-01
22.0,973.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,1.0,1993.0,1993-02-01
744.0,161.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,1.0,1993.0,1993-03-01
804.0,934.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,2.0,1993.0,1993-04-01
101.0,697.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,2.0,1993.0,1993-05-01
293.0,116.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,2.0,1993.0,1993-06-01
266.0,84.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,3.0,1993.0,1993-07-01
372.0,604.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,3.0,1993.0,1993-08-01
38.0,371.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,3.0,1993.0,1993-09-01
385.0,783.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,4.0,1993.0,1993-10-01
262.0,335.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,4.0,1993.0,1993-11-01
961.0,321.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,4.0,1993.0,1993-12-01
831.0,177.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,1.0,1994.0,1994-01-01
579.0,371.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,1.0,1994.0,1994-02-01
301.0,583.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,1.0,1994.0,1994-03-01
693.0,364.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,2.0,1994.0,1994-04-01
895.0,343.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,2.0,1994.0,1994-05-01
320.0,854.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,2.0,1994.0,1994-06-01
284.0,691.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,3.0,1994.0,1994-07-01
362.0,387.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,3.0,1994.0,1994-08-01
132.0,298.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,3.0,1994.0,1994-09-01
42.0,635.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,4.0,1994.0,1994-10-01
118.0,81.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,4.0,1994.0,1994-11-01
42.0,375.0,U.S.A.,WEST,EDUCATION,FURNITURE,SOFA,4.0,1994.0,1994-12-01
18.0,846.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,1.0,1993.0,1993-01-01
512.0,933.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,1.0,1993.0,1993-02-01
337.0,237.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,1.0,1993.0,1993-03-01
167.0,964.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,2.0,1993.0,1993-04-01
749.0,382.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,2.0,1993.0,1993-05-01
890.0,610.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,2.0,1993.0,1993-06-01
910.0,148.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,3.0,1993.0,1993-07-01
403.0,837.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,3.0,1993.0,1993-08-01
403.0,85.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,3.0,1993.0,1993-09-01
661.0,425.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,4.0,1993.0,1993-10-01
485.0,633.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,4.0,1993.0,1993-11-01
789.0,515.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,4.0,1993.0,1993-12-01
415.0,512.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,1.0,1994.0,1994-01-01
418.0,156.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,1.0,1994.0,1994-02-01
163.0,464.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,1.0,1994.0,1994-03-01
298.0,813.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,2.0,1994.0,1994-04-01
584.0,455.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,2.0,1994.0,1994-05-01
797.0,366.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,2.0,1994.0,1994-06-01
767.0,734.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,3.0,1994.0,1994-07-01
984.0,451.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,3.0,1994.0,1994-08-01
388.0,134.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,3.0,1994.0,1994-09-01
924.0,547.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,4.0,1994.0,1994-10-01
566.0,802.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,4.0,1994.0,1994-11-01
390.0,61.0,U.S.A.,WEST,EDUCATION,FURNITURE,BED,4.0,1994.0,1994-12-01
608.0,556.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,1.0,1993.0,1993-01-01
840.0,202.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,1.0,1993.0,1993-02-01
112.0,964.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,1.0,1993.0,1993-03-01
288.0,112.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,2.0,1993.0,1993-04-01
408.0,445.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,2.0,1993.0,1993-05-01
876.0,884.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,2.0,1993.0,1993-06-01
224.0,348.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,3.0,1993.0,1993-07-01
133.0,564.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,3.0,1993.0,1993-08-01
662.0,568.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,3.0,1993.0,1993-09-01
68.0,882.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,4.0,1993.0,1993-10-01
626.0,542.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,4.0,1993.0,1993-11-01
678.0,119.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,4.0,1993.0,1993-12-01
361.0,248.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,1.0,1994.0,1994-01-01
464.0,868.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,1.0,1994.0,1994-02-01
681.0,841.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,1.0,1994.0,1994-03-01
377.0,484.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,2.0,1994.0,1994-04-01
222.0,986.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,2.0,1994.0,1994-05-01
972.0,39.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,2.0,1994.0,1994-06-01
56.0,930.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,3.0,1994.0,1994-07-01
695.0,252.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,3.0,1994.0,1994-08-01
908.0,794.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,3.0,1994.0,1994-09-01
328.0,658.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,4.0,1994.0,1994-10-01
891.0,139.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,4.0,1994.0,1994-11-01
265.0,331.0,U.S.A.,WEST,EDUCATION,OFFICE,TABLE,4.0,1994.0,1994-12-01
251.0,261.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,1.0,1993.0,1993-01-01
783.0,122.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,1.0,1993.0,1993-02-01
425.0,296.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,1.0,1993.0,1993-03-01
859.0,391.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,2.0,1993.0,1993-04-01
314.0,75.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,2.0,1993.0,1993-05-01
153.0,731.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,2.0,1993.0,1993-06-01
955.0,883.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,3.0,1993.0,1993-07-01
654.0,707.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,3.0,1993.0,1993-08-01
693.0,97.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,3.0,1993.0,1993-09-01
757.0,390.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,4.0,1993.0,1993-10-01
221.0,237.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,4.0,1993.0,1993-11-01
942.0,496.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,4.0,1993.0,1993-12-01
31.0,814.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,1.0,1994.0,1994-01-01
540.0,765.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,1.0,1994.0,1994-02-01
352.0,308.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,1.0,1994.0,1994-03-01
904.0,327.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,2.0,1994.0,1994-04-01
436.0,266.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,2.0,1994.0,1994-05-01
281.0,699.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,2.0,1994.0,1994-06-01
801.0,599.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,3.0,1994.0,1994-07-01
273.0,950.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,3.0,1994.0,1994-08-01
716.0,117.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,3.0,1994.0,1994-09-01
902.0,632.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,4.0,1994.0,1994-10-01
341.0,35.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,4.0,1994.0,1994-11-01
155.0,562.0,U.S.A.,WEST,EDUCATION,OFFICE,CHAIR,4.0,1994.0,1994-12-01
796.0,144.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,1.0,1993.0,1993-01-01
257.0,142.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,1.0,1993.0,1993-02-01
611.0,273.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,1.0,1993.0,1993-03-01
6.0,915.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,2.0,1993.0,1993-04-01
125.0,920.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,2.0,1993.0,1993-05-01
745.0,294.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,2.0,1993.0,1993-06-01
437.0,681.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,3.0,1993.0,1993-07-01
906.0,86.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,3.0,1993.0,1993-08-01
844.0,764.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,3.0,1993.0,1993-09-01
413.0,269.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,4.0,1993.0,1993-10-01
869.0,138.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,4.0,1993.0,1993-11-01
403.0,834.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,4.0,1993.0,1993-12-01
137.0,112.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,1.0,1994.0,1994-01-01
922.0,921.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,1.0,1994.0,1994-02-01
202.0,859.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,1.0,1994.0,1994-03-01
955.0,442.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,2.0,1994.0,1994-04-01
781.0,593.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,2.0,1994.0,1994-05-01
12.0,346.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,2.0,1994.0,1994-06-01
931.0,312.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,3.0,1994.0,1994-07-01
95.0,690.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,3.0,1994.0,1994-08-01
795.0,344.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,3.0,1994.0,1994-09-01
542.0,784.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,4.0,1994.0,1994-10-01
935.0,639.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,4.0,1994.0,1994-11-01
269.0,726.0,U.S.A.,WEST,EDUCATION,OFFICE,DESK,4.0,1994.0,1994-12-01
197.0,596.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,1.0,1993.0,1993-01-01
828.0,263.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,1.0,1993.0,1993-02-01
461.0,194.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,1.0,1993.0,1993-03-01
35.0,895.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,2.0,1993.0,1993-04-01
88.0,502.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,2.0,1993.0,1993-05-01
832.0,342.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,2.0,1993.0,1993-06-01
900.0,421.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,3.0,1993.0,1993-07-01
368.0,901.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,3.0,1993.0,1993-08-01
201.0,474.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,3.0,1993.0,1993-09-01
758.0,571.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,4.0,1993.0,1993-10-01
504.0,511.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,4.0,1993.0,1993-11-01
864.0,379.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,4.0,1993.0,1993-12-01
574.0,68.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,1.0,1994.0,1994-01-01
61.0,210.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,1.0,1994.0,1994-02-01
565.0,478.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,1.0,1994.0,1994-03-01
475.0,296.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,2.0,1994.0,1994-04-01
44.0,664.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,2.0,1994.0,1994-05-01
145.0,880.0,U.S.A.,WEST,CONSUMER,FURNITURE,SOFA,2.0,1994.0,1994-06-01
